#Gene	Overall Prediction	TargetP	iPSORT	LOCALIZER	Predotar
Csuecicum_BBB15534	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15528	plastid	plastid	plastid	non-organellar	plastid
Csuecicum_BBB15532	plastid	plastid	plastid	non-organellar	non-organellar
Csuecicum_BBB15530	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15531	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15558	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15536	plastid	plastid	plastid	non-organellar	non-organellar
Csuecicum_BBB15538	plastid	plastid	plastid	plastid	plastid
Csuecicum_BBB15535	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15537	dual	dual	mitochondrial	mitochondrial	mitochondrial
Csuecicum_BBB15539	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15499	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15500	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15498	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15574	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15573	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Csuecicum_BBB15557	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15556	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB14916	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB07103	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB07101	plastid	plastid	plastid	plastid	non-organellar
Csuecicum_BBB07100	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB07102	dual	plastid	mitochondrial	non-organellar	non-organellar
Csuecicum_BBB07104	plastid	plastid	non-organellar	non-organellar	non-organellar
Csuecicum_BBB07099	plastid	non-organellar	plastid	non-organellar	non-organellar
Csuecicum_BBB07106	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB07119	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Csuecicum_BBB07116	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB07111	dual	non-organellar	mitochondrial	plastid	non-organellar
Csuecicum_BBB07122	plastid	plastid	non-organellar	plastid	non-organellar
Csuecicum_BBB07112	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Csuecicum_BBB07114	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Csuecicum_BBB07108	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB07117	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Csuecicum_BBB07109	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB07110	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB07107	dual	dual	mitochondrial	plastid	N/A
Csuecicum_BBB07120	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB07113	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB07118	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB07115	plastid	plastid	plastid	plastid	non-organellar
Csuecicum_BBB07105	mitochondrial	mitochondrial	non-organellar	non-organellar	mitochondrial
Csuecicum_BBB07125	plastid	plastid	plastid	plastid	plastid
Csuecicum_BBB07126	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Csuecicum_BBB07123	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB07127	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB07137	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB07132	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Csuecicum_BBB07129	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB07128	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB07130	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB07133	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB07135	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Csuecicum_BBB07134	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB07121	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB07131	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB07138	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB07124	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB07136	dual	dual	plastid	plastid	plastid
Csuecicum_BBB15470	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Csuecicum_BBB15468	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15472	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15473	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15469	mitochondrial	mitochondrial	non-organellar	non-organellar	mitochondrial
Csuecicum_BBB15471	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB14987	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB14979	plastid	non-organellar	plastid	non-organellar	non-organellar
Csuecicum_BBB14974	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Csuecicum_BBB14981	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB14983	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB14985	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB14977	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB14975	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB14973	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB14978	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB14980	dual	dual	mitochondrial	plastid	plastid
Csuecicum_BBB14976	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB14982	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Csuecicum_BBB14984	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB14986	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Csuecicum_BBB15248	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15247	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15249	plastid	plastid	plastid	plastid	plastid
Csuecicum_BBB15590	plastid	non-organellar	plastid	non-organellar	non-organellar
Csuecicum_BBB15587	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Csuecicum_BBB15588	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15589	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15445	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15449	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15446	dual	non-organellar	mitochondrial	plastid	non-organellar
Csuecicum_BBB15447	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15448	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15595	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15591	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15594	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15592	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15593	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15188	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15198	plastid	plastid	non-organellar	plastid	non-organellar
Csuecicum_BBB15202	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Csuecicum_BBB15199	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15200	plastid	plastid	plastid	non-organellar	non-organellar
Csuecicum_BBB15201	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15203	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15606	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15608	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15607	plastid	non-organellar	plastid	non-organellar	non-organellar
Csuecicum_BBB06989	plastid	non-organellar	plastid	non-organellar	non-organellar
Csuecicum_BBB06988	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB06991	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Csuecicum_BBB06990	plastid	plastid	plastid	plastid	plastid
Csuecicum_BBB06995	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Csuecicum_BBB06996	plastid	non-organellar	plastid	non-organellar	non-organellar
Csuecicum_BBB06997	plastid	plastid	non-organellar	non-organellar	non-organellar
Csuecicum_BBB06992	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB06994	plastid	plastid	plastid	non-organellar	non-organellar
Csuecicum_BBB06993	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB06998	plastid	plastid	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01619	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01620	plastid	plastid	plastid	plastid	plastid
Csuecicum_BBB01621	plastid	plastid	plastid	non-organellar	non-organellar
Csuecicum_BBB01623	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01622	mitochondrial	non-organellar	mitochondrial	non-organellar	mitochondrial
Csuecicum_BBB01626	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Csuecicum_BBB01631	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01632	dual	mitochondrial	plastid	non-organellar	non-organellar
Csuecicum_BBB01633	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01627	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01629	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01628	mitochondrial	mitochondrial	mitochondrial	non-organellar	N/A
Csuecicum_BBB01630	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01624	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01625	dual	dual	plastid	mitochondrial	mitochondrial
Csuecicum_BBB01642	plastid	non-organellar	plastid	non-organellar	non-organellar
Csuecicum_BBB01639	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01634	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01635	dual	dual	plastid	plastid	non-organellar
Csuecicum_BBB01641	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01640	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01637	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01636	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01638	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01650	plastid	plastid	plastid	plastid	plastid
Csuecicum_BBB01646	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Csuecicum_BBB01653	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01652	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01655	plastid	non-organellar	plastid	non-organellar	N/A
Csuecicum_BBB01643	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01649	plastid	plastid	plastid	non-organellar	plastid
Csuecicum_BBB01645	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01654	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01644	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01656	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01651	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01648	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Csuecicum_BBB01647	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01663	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Csuecicum_BBB01657	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01662	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01661	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01665	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01664	dual	non-organellar	plastid	non-organellar	mitochondrial
Csuecicum_BBB01659	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01658	plastid	plastid	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01660	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01671	plastid	plastid	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01673	dual	dual	mitochondrial	dual	mitochondrial
Csuecicum_BBB01675	plastid	plastid	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01666	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01674	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01670	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01668	plastid	non-organellar	plastid	non-organellar	non-organellar
Csuecicum_BBB01667	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01672	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01669	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01681	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01677	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01680	plastid	non-organellar	plastid	plastid	non-organellar
Csuecicum_BBB01676	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01679	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01678	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01690	dual	dual	mitochondrial	mitochondrial	non-organellar
Csuecicum_BBB01687	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Csuecicum_BBB01683	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Csuecicum_BBB01686	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01684	plastid	non-organellar	plastid	non-organellar	N/A
Csuecicum_BBB01682	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Csuecicum_BBB01688	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01685	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01689	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01691	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01710	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01703	plastid	plastid	plastid	plastid	non-organellar
Csuecicum_BBB01709	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01696	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01694	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01693	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01707	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Csuecicum_BBB01708	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01702	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01704	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Csuecicum_BBB01700	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01706	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01695	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01705	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01701	dual	dual	mitochondrial	plastid	non-organellar
Csuecicum_BBB01697	dual	dual	plastid	plastid	plastid
Csuecicum_BBB01692	mitochondrial	non-organellar	mitochondrial	non-organellar	N/A
Csuecicum_BBB01699	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB01698	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15033	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15620	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15622	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15616	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15615	plastid	non-organellar	plastid	non-organellar	non-organellar
Csuecicum_BBB15621	plastid	non-organellar	non-organellar	non-organellar	plastid
Csuecicum_BBB15617	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Csuecicum_BBB15619	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15618	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15221	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15222	dual	dual	plastid	plastid	plastid
Csuecicum_BBB15583	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15427	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15428	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15426	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15429	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15425	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15521	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15519	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15520	dual	dual	non-organellar	dual	mitochondrial
Csuecicum_BBB15522	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15631	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15630	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15635	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15633	dual	dual	plastid	plastid	non-organellar
Csuecicum_BBB15632	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15634	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15375	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15374	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15376	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15373	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Csuecicum_BBB15302	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15299	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15301	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15303	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15300	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB06707	dual	dual	mitochondrial	plastid	plastid
Csuecicum_BBB06708	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB06709	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15560	dual	dual	plastid	plastid	plastid
Csuecicum_BBB15561	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15562	plastid	plastid	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15330	plastid	plastid	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15331	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15333	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Csuecicum_BBB15332	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15651	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15652	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15666	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15667	plastid	non-organellar	plastid	non-organellar	non-organellar
Csuecicum_BBB15668	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Csuecicum_BBB15649	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15650	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15648	plastid	plastid	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15313	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15311	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15310	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Csuecicum_BBB15312	dual	dual	plastid	plastid	non-organellar
Csuecicum_BBB15309	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15868	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15680	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB07048	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB07051	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB07053	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB07055	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB07050	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB07049	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Csuecicum_BBB07047	plastid	non-organellar	non-organellar	non-organellar	plastid
Csuecicum_BBB07054	plastid	plastid	non-organellar	non-organellar	non-organellar
Csuecicum_BBB07046	dual	dual	mitochondrial	mitochondrial	non-organellar
Csuecicum_BBB07052	dual	dual	mitochondrial	dual	mitochondrial
Csuecicum_BBB07045	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB07056	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB07067	dual	dual	plastid	plastid	non-organellar
Csuecicum_BBB07057	dual	plastid	plastid	plastid	dual
Csuecicum_BBB07058	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Csuecicum_BBB07059	plastid	non-organellar	plastid	non-organellar	non-organellar
Csuecicum_BBB07066	plastid	non-organellar	plastid	non-organellar	non-organellar
Csuecicum_BBB07065	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB07060	mitochondrial	mitochondrial	non-organellar	mitochondrial	non-organellar
Csuecicum_BBB07063	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB07064	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB07062	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB07061	plastid	non-organellar	plastid	non-organellar	non-organellar
Csuecicum_BBB07072	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB07070	dual	dual	mitochondrial	mitochondrial	mitochondrial
Csuecicum_BBB07074	dual	plastid	mitochondrial	plastid	non-organellar
Csuecicum_BBB07069	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Csuecicum_BBB07068	plastid	plastid	plastid	non-organellar	non-organellar
Csuecicum_BBB07077	dual	dual	plastid	plastid	plastid
Csuecicum_BBB07080	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB07081	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Csuecicum_BBB07071	plastid	plastid	plastid	plastid	non-organellar
Csuecicum_BBB07078	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB07082	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB07079	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB07075	plastid	non-organellar	plastid	non-organellar	non-organellar
Csuecicum_BBB07076	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Csuecicum_BBB07073	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15395	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15397	plastid	plastid	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15398	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15396	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15394	plastid	plastid	plastid	plastid	non-organellar
Csuecicum_BBB15609	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15611	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15612	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15610	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15092	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB14904	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15579	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15581	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15580	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15692	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15495	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15496	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Csuecicum_BBB15497	plastid	plastid	non-organellar	non-organellar	non-organellar
Csuecicum_BBB15246	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Csuecicum_BBB07140	dual	dual	mitochondrial	plastid	non-organellar
Csuecicum_BBB07145	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Csuecicum_BBB07146	plastid	plastid	non-organellar	non-organellar	non-organellar
Csuecicum_BBB07141	plastid	plastid	plastid	non-organellar	non-organellar
Csuecicum_BBB07144	plastid	non-organellar	plastid	non-organellar	non-organellar
Csuecicum_BBB07139	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Csuecicum_BBB07143	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
