Not-organelle-targeted	Organelle-targeted	Organelle-targeted_Interacting	Organelle-targeted_Non-interacting	Enzyme_Complexes	Mitochondria-targeted	Plastid-targeted	Mitochondria-targeted_Interacting	Mitochondria-targeted_Non-interacting	Mitochondria_Enzyme_Complexes	Plastid-targeted_Interacting	Plastid-targeted_Non-interacting	Plastid_Enzyme_Complexes	mt-DNA_RRR	mt-Mito_TAT	mt-Mitoribosome	mt-Mitoribosome;Large_Subunit	mt-Mitoribosome;Small_Subunit	mt-OXPHOS	mt-OXPHOS;Complex_I	mt-OXPHOS;Complex_III	mt-OXPHOS;Complex_IV	mt-OXPHOS;Complex_V	mt-PPR	mt-Transcription_and_Transcript_Maturation	mt-Transcription_and_Transcript_Maturation;Intron_Splicing	mt-Transcription_and_Transcript_Maturation;RNA_Polymerase	mt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	mt-Transcription_and_Transcript_Maturation;mTERF	mt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	mt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	mt-tRNA_Aminoacylation	pt-ACCase	pt-CLP	pt-Chlororibosome	pt-Chlororibosome;Large_Subunit	pt-Chlororibosome;Small_Subunit	pt-DNA_RRR	pt-PPR	pt-Photosynthesis	pt-Photosynthesis;ATP_Synthase	pt-Photosynthesis;Cytochrome_b6f	pt-Photosynthesis;NDH	pt-Photosynthesis;PSI	pt-Photosynthesis;PSII	pt-Photosynthesis;Rubisco	pt-Transcription_and_Transcript_Maturation	pt-Transcription_and_Transcript_Maturation;Intron_Splicing	pt-Transcription_and_Transcript_Maturation;RNA_Polymerase	pt-Transcription_and_Transcript_Maturation;Sigma_Factor	pt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	pt-Transcription_and_Transcript_Maturation;mTERF	pt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	pt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	pt-tRNA_Aminoacylation
Cquinoa_AUR62001871																																																							
Cquinoa_AUR62001882																																																							
Cquinoa_AUR62001883																																																							
Cquinoa_AUR62001879																																																							
Cquinoa_AUR62001872																																																							
Cquinoa_AUR62001875																																																							
Cquinoa_AUR62001876																																																							
Cquinoa_AUR62001873																																																							
Cquinoa_AUR62001874																																																							
Cquinoa_AUR62001887																																																							
Cquinoa_AUR62001890																																																							
Cquinoa_AUR62001893																																																							
Cquinoa_AUR62001894																																																							
Cquinoa_AUR62001889																																																							
Cquinoa_AUR62001891																																																							
Cquinoa_AUR62001885																																																							
Cquinoa_AUR62001886																																																							
Cquinoa_AUR62001884																																																							
Cquinoa_AUR62001896																																																							
Cquinoa_AUR62001897																																																							
Cquinoa_AUR62043205																																																							
Cquinoa_AUR62043206																																																							
Cquinoa_AUR62043207																																																							
Cquinoa_AUR62043210																																																							
Cquinoa_AUR62043211																																																							
Cquinoa_AUR62044743																																																							
Cquinoa_AUR62044707																																																							
Cquinoa_AUR62044668																																																							
Cquinoa_AUR62044123																																																							
Cquinoa_AUR62044124																																																							
Cquinoa_AUR62035694																																																							
Cquinoa_AUR62035696																																																							
Cquinoa_AUR62035699																																																							
Cquinoa_AUR62035698																																																							
Cquinoa_AUR62035700																																																							
Cquinoa_AUR62035704																																																							
Cquinoa_AUR62035701																																																							
Cquinoa_AUR62035703																																																							
Cquinoa_AUR62035702																																																							
Cquinoa_AUR62035713																																																							
Cquinoa_AUR62035706																																																							
Cquinoa_AUR62035714																																																							
Cquinoa_AUR62035709																																																							
Cquinoa_AUR62035710																																																							
Cquinoa_AUR62035708																																																							
Cquinoa_AUR62035715																																																							
Cquinoa_AUR62035716																																																							
Cquinoa_AUR62035705																																																							
Cquinoa_AUR62035712																																																							
Cquinoa_AUR62035707																																																							
Cquinoa_AUR62035711																																																							
Cquinoa_AUR62035717																																																							
Cquinoa_AUR62035718																																																							
Cquinoa_AUR62035720																																																							
Cquinoa_AUR62035719																																																							
Cquinoa_AUR62035721																																																							
Cquinoa_AUR62035722																																																							
Cquinoa_AUR62035724																																																							
Cquinoa_AUR62035725																																																							
Cquinoa_AUR62035726																																																							
Cquinoa_AUR62035727																																																							
Cquinoa_AUR62035728																																																							
Cquinoa_AUR62035729																																																							
Cquinoa_AUR62035730																																																							
Cquinoa_AUR62035733																																																							
Cquinoa_AUR62035736																																																							
Cquinoa_AUR62035735																																																							
Cquinoa_AUR62035734																																																							
Cquinoa_AUR62035737																																																							
Cquinoa_AUR62035738																																																							
Cquinoa_AUR62035740																																																							
Cquinoa_AUR62035741																																																							
Cquinoa_AUR62035742																																																							
Cquinoa_AUR62035743																																																							
Cquinoa_AUR62035744																																																							
Cquinoa_AUR62035747																																																							
Cquinoa_AUR62035748																																																							
Cquinoa_AUR62035745																																																							
Cquinoa_AUR62035746																																																							
Cquinoa_AUR62035750																																																							
Cquinoa_AUR62035749																																																							
Cquinoa_AUR62035752																																																							
Cquinoa_AUR62035753																																																							
Cquinoa_AUR62035754																																																							
Cquinoa_AUR62035755																																																							
Cquinoa_AUR62035757																																																							
Cquinoa_AUR62035756																																																							
Cquinoa_AUR62035758																																																							
Cquinoa_AUR62035760																																																							
Cquinoa_AUR62035759																																																							
Cquinoa_AUR62035761																																																							
Cquinoa_AUR62035762																																																							
Cquinoa_AUR62035764																																																							
Cquinoa_AUR62035763																																																							
Cquinoa_AUR62035766																																																							
Cquinoa_AUR62035765																																																							
Cquinoa_AUR62035768																																																							
Cquinoa_AUR62035767																																																							
Cquinoa_AUR62035770																																																							
Cquinoa_AUR62035773																																																							
Cquinoa_AUR62035772																																																							
Cquinoa_AUR62035775																																																							
Cquinoa_AUR62044731																																																							
Cquinoa_AUR62036254																																																							
Cquinoa_AUR62036257																																																							
Cquinoa_AUR62036259																																																							
Cquinoa_AUR62036258																																																							
Cquinoa_AUR62036260																																																							
Cquinoa_AUR62036263																																																							
Cquinoa_AUR62036264																																																							
Cquinoa_AUR62036262																																																							
Cquinoa_AUR62036265																																																							
Cquinoa_AUR62036267																																																							
Cquinoa_AUR62036266																																																							
Cquinoa_AUR62036268																																																							
Cquinoa_AUR62036270																																																							
Cquinoa_AUR62036272																																																							
Cquinoa_AUR62036271																																																							
Cquinoa_AUR62036273																																																							
Cquinoa_AUR62036274																																																							
Cquinoa_AUR62036277																																																							
Cquinoa_AUR62036275																																																							
Cquinoa_AUR62036276																																																							
Cquinoa_AUR62036278																																																							
Cquinoa_AUR62036280																																																							
Cquinoa_AUR62036279																																																							
Cquinoa_AUR62036281																																																							
Cquinoa_AUR62036282																																																							
Cquinoa_AUR62036283																																																							
Cquinoa_AUR62036284																																																							
Cquinoa_AUR62036285																																																							
Cquinoa_AUR62036286																																																							
Cquinoa_AUR62036288																																																							
Cquinoa_AUR62036290																																																							
Cquinoa_AUR62036289																																																							
Cquinoa_AUR62036294																																																							
Cquinoa_AUR62036293																																																							
Cquinoa_AUR62036292																																																							
Cquinoa_AUR62036295																																																							
Cquinoa_AUR62036296																																																							
Cquinoa_AUR62036297																																																							
Cquinoa_AUR62036302																																																							
Cquinoa_AUR62036298																																																							
Cquinoa_AUR62036300																																																							
Cquinoa_AUR62036299																																																							
Cquinoa_AUR62036304																																																							
Cquinoa_AUR62036305																																																							
Cquinoa_AUR62036306																																																							
Cquinoa_AUR62036307																																																							
Cquinoa_AUR62036309																																																							
Cquinoa_AUR62036308																																																							
Cquinoa_AUR62036315																																																							
Cquinoa_AUR62036310																																																							
Cquinoa_AUR62036314																																																							
Cquinoa_AUR62036316																																																							
Cquinoa_AUR62036317																																																							
Cquinoa_AUR62036311																																																							
Cquinoa_AUR62036312																																																							
Cquinoa_AUR62036319																																																							
Cquinoa_AUR62036320																																																							
Cquinoa_AUR62036318																																																							
Cquinoa_AUR62036321																																																							
Cquinoa_AUR62036322																																																							
Cquinoa_AUR62036323																																																							
Cquinoa_AUR62036325																																																							
Cquinoa_AUR62036327																																																							
Cquinoa_AUR62036330																																																							
Cquinoa_AUR62036326																																																							
Cquinoa_AUR62036328																																																							
Cquinoa_AUR62036329																																																							
Cquinoa_AUR62043521																																																							
Cquinoa_AUR62043522																																																							
Cquinoa_AUR62043523																																																							
Cquinoa_AUR62043524																																																							
Cquinoa_AUR62043525																																																							
Cquinoa_AUR62044373																																																							
Cquinoa_AUR62044374																																																							
Cquinoa_AUR62034386																																																							
Cquinoa_AUR62034387																																																							
Cquinoa_AUR62034388																																																							
Cquinoa_AUR62034389																																																							
Cquinoa_AUR62034390																																																							
Cquinoa_AUR62034392																																																							
Cquinoa_AUR62034391																																																							
Cquinoa_AUR62034393																																																							
Cquinoa_AUR62034394																																																							
Cquinoa_AUR62034395																																																							
Cquinoa_AUR62034396																																																							
Cquinoa_AUR62034402																																																							
Cquinoa_AUR62034400																																																							
Cquinoa_AUR62034398																																																							
Cquinoa_AUR62034399																																																							
Cquinoa_AUR62034397																																																							
Cquinoa_AUR62034401																																																							
Cquinoa_AUR62034403																																																							
Cquinoa_AUR62034404																																																							
Cquinoa_AUR62034407																																																							
Cquinoa_AUR62034406																																																							
Cquinoa_AUR62034408																																																							
Cquinoa_AUR62034409																																																							
Cquinoa_AUR62034415																																																							
Cquinoa_AUR62034412																																																							
Cquinoa_AUR62034414																																																							
Cquinoa_AUR62034410																																																							
Cquinoa_AUR62034413																																																							
Cquinoa_AUR62034411																																																							
Cquinoa_AUR62034416																																																							
Cquinoa_AUR62034418																																																							
Cquinoa_AUR62034417																																																							
Cquinoa_AUR62034419																																																							
Cquinoa_AUR62034420																																																							
Cquinoa_AUR62034421																																																							
Cquinoa_AUR62034422																																																							
Cquinoa_AUR62034427																																																							
Cquinoa_AUR62034426																																																							
Cquinoa_AUR62034425																																																							
Cquinoa_AUR62034423																																																							
Cquinoa_AUR62034424																																																							
Cquinoa_AUR62034429																																																							
Cquinoa_AUR62034430																																																							
Cquinoa_AUR62034428																																																							
Cquinoa_AUR62034432																																																							
Cquinoa_AUR62034431																																																							
Cquinoa_AUR62034435																																																							
Cquinoa_AUR62034436																																																							
Cquinoa_AUR62034433																																																							
Cquinoa_AUR62034437																																																							
Cquinoa_AUR62034438																																																							
Cquinoa_AUR62034441																																																							
Cquinoa_AUR62034440																																																							
Cquinoa_AUR62034442																																																							
Cquinoa_AUR62034443																																																							
Cquinoa_AUR62034444																																																							
Cquinoa_AUR62034446																																																							
Cquinoa_AUR62034447																																																							
Cquinoa_AUR62034448																																																							
Cquinoa_AUR62034451																																																							
Cquinoa_AUR62034452																																																							
Cquinoa_AUR62034453																																																							
Cquinoa_AUR62034454																																																							
Cquinoa_AUR62034455																																																							
Cquinoa_AUR62034458																																																							
Cquinoa_AUR62034459																																																							
Cquinoa_AUR62034461																																																							
Cquinoa_AUR62034460																																																							
Cquinoa_AUR62034465																																																							
Cquinoa_AUR62034464																																																							
Cquinoa_AUR62034463																																																							
Cquinoa_AUR62034466																																																							
Cquinoa_AUR62034462																																																							
Cquinoa_AUR62034467																																																							
Cquinoa_AUR62034468																																																							
Cquinoa_AUR62034471																																																							
Cquinoa_AUR62034469																																																							
Cquinoa_AUR62034470																																																							
Cquinoa_AUR62034472																																																							
Cquinoa_AUR62034473																																																							
Cquinoa_AUR62034474																																																							
Cquinoa_AUR62034475																																																							
Cquinoa_AUR62034476																																																							
Cquinoa_AUR62034479																																																							
Cquinoa_AUR62034477																																																							
Cquinoa_AUR62034480																																																							
Cquinoa_AUR62034478																																																							
Cquinoa_AUR62043615																																																							
Cquinoa_AUR62043616																																																							
Cquinoa_AUR62043617																																																							
Cquinoa_AUR62043614																																																							
Cquinoa_AUR62015238																																																							
Cquinoa_AUR62015239																																																							
Cquinoa_AUR62015240																																																							
Cquinoa_AUR62015241																																																							
Cquinoa_AUR62015242																																																							
Cquinoa_AUR62015244																																																							
Cquinoa_AUR62015245																																																							
Cquinoa_AUR62015247																																																							
Cquinoa_AUR62015246																																																							
Cquinoa_AUR62015250																																																							
Cquinoa_AUR62015248																																																							
Cquinoa_AUR62015249																																																							
Cquinoa_AUR62015251																																																							
Cquinoa_AUR62015254																																																							
Cquinoa_AUR62015253																																																							
Cquinoa_AUR62015256																																																							
Cquinoa_AUR62015255																																																							
Cquinoa_AUR62015257																																																							
Cquinoa_AUR62015261																																																							
Cquinoa_AUR62015260																																																							
Cquinoa_AUR62015258																																																							
Cquinoa_AUR62015259																																																							
Cquinoa_AUR62015262																																																							
Cquinoa_AUR62015263																																																							
Cquinoa_AUR62015269																																																							
Cquinoa_AUR62015264																																																							
Cquinoa_AUR62015266																																																							
Cquinoa_AUR62015265																																																							
Cquinoa_AUR62015270																																																							
Cquinoa_AUR62015267																																																							
Cquinoa_AUR62015268																																																							
Cquinoa_AUR62015272																																																							
Cquinoa_AUR62015273																																																							
Cquinoa_AUR62015274																																																							
Cquinoa_AUR62015275																																																							
Cquinoa_AUR62015276																																																							
Cquinoa_AUR62015277																																																							
Cquinoa_AUR62015279																																																							
Cquinoa_AUR62015280																																																							
Cquinoa_AUR62015283																																																							
Cquinoa_AUR62015284																																																							
Cquinoa_AUR62015288																																																							
Cquinoa_AUR62015286																																																							
Cquinoa_AUR62015289																																																							
Cquinoa_AUR62015285																																																							
Cquinoa_AUR62015287																																																							
Cquinoa_AUR62015291																																																							
Cquinoa_AUR62015290																																																							
Cquinoa_AUR62015293																																																							
Cquinoa_AUR62015292																																																							
Cquinoa_AUR62015297																																																							
Cquinoa_AUR62015294																																																							
Cquinoa_AUR62015295																																																							
Cquinoa_AUR62015296																																																							
Cquinoa_AUR62015298																																																							
Cquinoa_AUR62015302																																																							
Cquinoa_AUR62015303																																																							
Cquinoa_AUR62015300																																																							
Cquinoa_AUR62015301																																																							
Cquinoa_AUR62015299																																																							
Cquinoa_AUR62015306																																																							
Cquinoa_AUR62015308																																																							
Cquinoa_AUR62015307																																																							
Cquinoa_AUR62015304																																																							
Cquinoa_AUR62015305																																																							
Cquinoa_AUR62015309																																																							
Cquinoa_AUR62015311																																																							
Cquinoa_AUR62015310																																																							
Cquinoa_AUR62015313																																																							
Cquinoa_AUR62015312																																																							
Cquinoa_AUR62015317																																																							
Cquinoa_AUR62015318																																																							
Cquinoa_AUR62015316																																																							
Cquinoa_AUR62015314																																																							
Cquinoa_AUR62015322																																																							
Cquinoa_AUR62015319																																																							
Cquinoa_AUR62015321																																																							
Cquinoa_AUR62015320																																																							
Cquinoa_AUR62015323																																																							
Cquinoa_AUR62015324																																																							
Cquinoa_AUR62015325																																																							
Cquinoa_AUR62015326																																																							
Cquinoa_AUR62015328																																																							
Cquinoa_AUR62015329																																																							
Cquinoa_AUR62015331																																																							
Cquinoa_AUR62015330																																																							
Cquinoa_AUR62015332																																																							
Cquinoa_AUR62015333																																																							
Cquinoa_AUR62015335																																																							
Cquinoa_AUR62015336																																																							
Cquinoa_AUR62015337																																																							
Cquinoa_AUR62015338																																																							
Cquinoa_AUR62015339																																																							
Cquinoa_AUR62015341																																																							
Cquinoa_AUR62015343																																																							
Cquinoa_AUR62015340																																																							
Cquinoa_AUR62015342																																																							
Cquinoa_AUR62015346																																																							
Cquinoa_AUR62015347																																																							
Cquinoa_AUR62015348																																																							
Cquinoa_AUR62015349																																																							
Cquinoa_AUR62015353																																																							
Cquinoa_AUR62015351																																																							
Cquinoa_AUR62015352																																																							
Cquinoa_AUR62015350																																																							
Cquinoa_AUR62015356																																																							
Cquinoa_AUR62015354																																																							
Cquinoa_AUR62015355																																																							
Cquinoa_AUR62015360																																																							
Cquinoa_AUR62015361																																																							
Cquinoa_AUR62015357																																																							
Cquinoa_AUR62015359																																																							
Cquinoa_AUR62015358																																																							
Cquinoa_AUR62015363																																																							
Cquinoa_AUR62015362																																																							
Cquinoa_AUR62015364																																																							
Cquinoa_AUR62015365																																																							
Cquinoa_AUR62015367																																																							
Cquinoa_AUR62015366																																																							
Cquinoa_AUR62015369																																																							
Cquinoa_AUR62015372																																																							
Cquinoa_AUR62015370																																																							
Cquinoa_AUR62015368																																																							
Cquinoa_AUR62015374																																																							
Cquinoa_AUR62015373																																																							
Cquinoa_AUR62015375																																																							
Cquinoa_AUR62015377																																																							
Cquinoa_AUR62015378																																																							
Cquinoa_AUR62015380																																																							
Cquinoa_AUR62015379																																																							
Cquinoa_AUR62015376																																																							
Cquinoa_AUR62015382																																																							
Cquinoa_AUR62015381																																																							
Cquinoa_AUR62015383																																																							
Cquinoa_AUR62015384																																																							
Cquinoa_AUR62015386																																																							
Cquinoa_AUR62015385																																																							
Cquinoa_AUR62015387																																																							
Cquinoa_AUR62015388																																																							
Cquinoa_AUR62015393																																																							
Cquinoa_AUR62015392																																																							
Cquinoa_AUR62015390																																																							
Cquinoa_AUR62015389																																																							
Cquinoa_AUR62015391																																																							
Cquinoa_AUR62015394																																																							
Cquinoa_AUR62015401																																																							
Cquinoa_AUR62015396																																																							
Cquinoa_AUR62015395																																																							
Cquinoa_AUR62015398																																																							
Cquinoa_AUR62015400																																																							
Cquinoa_AUR62015403																																																							
Cquinoa_AUR62015407																																																							
Cquinoa_AUR62015402																																																							
Cquinoa_AUR62015406																																																							
Cquinoa_AUR62015405																																																							
Cquinoa_AUR62015404																																																							
Cquinoa_AUR62015408																																																							
Cquinoa_AUR62015411																																																							
Cquinoa_AUR62015412																																																							
Cquinoa_AUR62015410																																																							
Cquinoa_AUR62015413																																																							
Cquinoa_AUR62015409																																																							
Cquinoa_AUR62015414																																																							
Cquinoa_AUR62015417																																																							
Cquinoa_AUR62015416																																																							
Cquinoa_AUR62015415																																																							
Cquinoa_AUR62015421																																																							
Cquinoa_AUR62015418																																																							
Cquinoa_AUR62015419																																																							
Cquinoa_AUR62015420																																																							
Cquinoa_AUR62015425																																																							
Cquinoa_AUR62015422																																																							
Cquinoa_AUR62015423																																																							
Cquinoa_AUR62015424																																																							
Cquinoa_AUR62015433																																																							
Cquinoa_AUR62015436																																																							
Cquinoa_AUR62015426																																																							
Cquinoa_AUR62015432																																																							
Cquinoa_AUR62015431																																																							
Cquinoa_AUR62015429																																																							
Cquinoa_AUR62015430																																																							
Cquinoa_AUR62015435																																																							
Cquinoa_AUR62015434																																																							
Cquinoa_AUR62015445																																																							
Cquinoa_AUR62015444																																																							
Cquinoa_AUR62015442																																																							
Cquinoa_AUR62015447																																																							
Cquinoa_AUR62015440																																																							
Cquinoa_AUR62015446																																																							
Cquinoa_AUR62015438																																																							
Cquinoa_AUR62015448																																																							
Cquinoa_AUR62015439																																																							
Cquinoa_AUR62015443																																																							
Cquinoa_AUR62015454																																																							
Cquinoa_AUR62015451																																																							
Cquinoa_AUR62015452																																																							
Cquinoa_AUR62015455																																																							
Cquinoa_AUR62015450																																																							
Cquinoa_AUR62015460																																																							
Cquinoa_AUR62015463																																																							
Cquinoa_AUR62015462																																																							
Cquinoa_AUR62015461																																																							
Cquinoa_AUR62015458																																																							
Cquinoa_AUR62015465																																																							
Cquinoa_AUR62015457																																																							
Cquinoa_AUR62015464																																																							
Cquinoa_AUR62015467																																																							
Cquinoa_AUR62015474																																																							
Cquinoa_AUR62015471																																																							
Cquinoa_AUR62015468																																																							
Cquinoa_AUR62015469																																																							
Cquinoa_AUR62015473																																																							
Cquinoa_AUR62015470																																																							
Cquinoa_AUR62015472																																																							
Cquinoa_AUR62015466																																																							
Cquinoa_AUR62015475																																																							
Cquinoa_AUR62015476																																																							
Cquinoa_AUR62015481																																																							
Cquinoa_AUR62015482																																																							
Cquinoa_AUR62015477																																																							
Cquinoa_AUR62015478																																																							
Cquinoa_AUR62015479																																																							
Cquinoa_AUR62015480																																																							
Cquinoa_AUR62015488																																																							
Cquinoa_AUR62015485																																																							
Cquinoa_AUR62015483																																																							
Cquinoa_AUR62015484																																																							
Cquinoa_AUR62015486																																																							
Cquinoa_AUR62015491																																																							
Cquinoa_AUR62015489																																																							
Cquinoa_AUR62015493																																																							
Cquinoa_AUR62015487																																																							
Cquinoa_AUR62015499																																																							
Cquinoa_AUR62015496																																																							
Cquinoa_AUR62015502																																																							
Cquinoa_AUR62015495																																																							
Cquinoa_AUR62015497																																																							
Cquinoa_AUR62015503																																																							
Cquinoa_AUR62015500																																																							
Cquinoa_AUR62015504																																																							
Cquinoa_AUR62015498																																																							
Cquinoa_AUR62015501																																																							
Cquinoa_AUR62015494																																																							
Cquinoa_AUR62015515																																																							
Cquinoa_AUR62015517																																																							
Cquinoa_AUR62015516																																																							
Cquinoa_AUR62015511																																																							
Cquinoa_AUR62015507																																																							
Cquinoa_AUR62015510																																																							
Cquinoa_AUR62015512																																																							
Cquinoa_AUR62015505																																																							
Cquinoa_AUR62015509																																																							
Cquinoa_AUR62015514																																																							
Cquinoa_AUR62015508																																																							
Cquinoa_AUR62015518																																																							
Cquinoa_AUR62015519																																																							
Cquinoa_AUR62015522																																																							
Cquinoa_AUR62015526																																																							
Cquinoa_AUR62015525																																																							
Cquinoa_AUR62015523																																																							
Cquinoa_AUR62015521																																																							
Cquinoa_AUR62015524																																																							
Cquinoa_AUR62015520																																																							
Cquinoa_AUR62015529																																																							
Cquinoa_AUR62015533																																																							
Cquinoa_AUR62015537																																																							
Cquinoa_AUR62015531																																																							
Cquinoa_AUR62015532																																																							
Cquinoa_AUR62015530																																																							
Cquinoa_AUR62015527																																																							
Cquinoa_AUR62015535																																																							
Cquinoa_AUR62015528																																																							
Cquinoa_AUR62015534																																																							
Cquinoa_AUR62015540																																																							
Cquinoa_AUR62015541																																																							
Cquinoa_AUR62015539																																																							
Cquinoa_AUR62015547																																																							
Cquinoa_AUR62015546																																																							
Cquinoa_AUR62015542																																																							
Cquinoa_AUR62015548																																																							
Cquinoa_AUR62015545																																																							
Cquinoa_AUR62015543																																																							
Cquinoa_AUR62015551																																																							
Cquinoa_AUR62015552																																																							
Cquinoa_AUR62015553																																																							
Cquinoa_AUR62015554																																																							
Cquinoa_AUR62015550																																																							
Cquinoa_AUR62015549																																																							
Cquinoa_AUR62015557																																																							
Cquinoa_AUR62015561																																																							
Cquinoa_AUR62015558																																																							
Cquinoa_AUR62015559																																																							
Cquinoa_AUR62015555																																																							
Cquinoa_AUR62015560																																																							
Cquinoa_AUR62015569																																																							
Cquinoa_AUR62015570																																																							
Cquinoa_AUR62015571																																																							
Cquinoa_AUR62015572																																																							
Cquinoa_AUR62015562																																																							
Cquinoa_AUR62015566																																																							
Cquinoa_AUR62015565																																																							
Cquinoa_AUR62015567																																																							
Cquinoa_AUR62015563																																																							
Cquinoa_AUR62015564																																																							
Cquinoa_AUR62015578																																																							
Cquinoa_AUR62015576																																																							
Cquinoa_AUR62015577																																																							
Cquinoa_AUR62015579																																																							
Cquinoa_AUR62015573																																																							
Cquinoa_AUR62015575																																																							
Cquinoa_AUR62015574																																																							
Cquinoa_AUR62015582																																																							
Cquinoa_AUR62015583																																																							
Cquinoa_AUR62015584																																																							
Cquinoa_AUR62015581																																																							
Cquinoa_AUR62015580																																																							
Cquinoa_AUR62044583																																																							
Cquinoa_AUR62044455																																																							
Cquinoa_AUR62044454																																																							
Cquinoa_AUR62044207																																																							
Cquinoa_AUR62044206																																																							
Cquinoa_AUR62043372																																																							
Cquinoa_AUR62043373																																																							
Cquinoa_AUR62043374																																																							
Cquinoa_AUR62043375																																																							
Cquinoa_AUR62039209																																																							
Cquinoa_AUR62039211																																																							
Cquinoa_AUR62039210																																																							
Cquinoa_AUR62039212																																																							
Cquinoa_AUR62039215																																																							
Cquinoa_AUR62039213																																																							
Cquinoa_AUR62039214																																																							
