Not-organelle-targeted	Organelle-targeted	Organelle-targeted_Interacting	Organelle-targeted_Non-interacting	Enzyme_Complexes	Mitochondria-targeted	Plastid-targeted	Mitochondria-targeted_Interacting	Mitochondria-targeted_Non-interacting	Mitochondria_Enzyme_Complexes	Plastid-targeted_Interacting	Plastid-targeted_Non-interacting	Plastid_Enzyme_Complexes	mt-DNA_RRR	mt-Mito_TAT	mt-Mitoribosome	mt-Mitoribosome;Large_Subunit	mt-Mitoribosome;Small_Subunit	mt-OXPHOS	mt-OXPHOS;Complex_I	mt-OXPHOS;Complex_III	mt-OXPHOS;Complex_IV	mt-OXPHOS;Complex_V	mt-PPR	mt-Transcription_and_Transcript_Maturation	mt-Transcription_and_Transcript_Maturation;Intron_Splicing	mt-Transcription_and_Transcript_Maturation;RNA_Polymerase	mt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	mt-Transcription_and_Transcript_Maturation;mTERF	mt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	mt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	mt-tRNA_Aminoacylation	pt-ACCase	pt-CLP	pt-Chlororibosome	pt-Chlororibosome;Large_Subunit	pt-Chlororibosome;Small_Subunit	pt-DNA_RRR	pt-PPR	pt-Photosynthesis	pt-Photosynthesis;ATP_Synthase	pt-Photosynthesis;Cytochrome_b6f	pt-Photosynthesis;NDH	pt-Photosynthesis;PSI	pt-Photosynthesis;PSII	pt-Photosynthesis;Rubisco	pt-Transcription_and_Transcript_Maturation	pt-Transcription_and_Transcript_Maturation;Intron_Splicing	pt-Transcription_and_Transcript_Maturation;RNA_Polymerase	pt-Transcription_and_Transcript_Maturation;Sigma_Factor	pt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	pt-Transcription_and_Transcript_Maturation;mTERF	pt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	pt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	pt-tRNA_Aminoacylation
Csuecicum_BBB07584																																																							
Csuecicum_BBB07582																																																							
Csuecicum_BBB07581																																																							
Csuecicum_BBB07585																																																							
Csuecicum_BBB07583																																																							
Csuecicum_BBB07586																																																							
Csuecicum_BBB07588																																																							
Csuecicum_BBB07587																																																							
Csuecicum_BBB07589																																																							
Csuecicum_BBB16320																																																							
Csuecicum_BBB16519																																																							
Csuecicum_BBB16280																																																							
Csuecicum_BBB16281																																																							
Csuecicum_BBB16511																																																							
Csuecicum_BBB16516																																																							
Csuecicum_BBB16510																																																							
Csuecicum_BBB16518																																																							
Csuecicum_BBB16515																																																							
Csuecicum_BBB16514																																																							
Csuecicum_BBB16513																																																							
Csuecicum_BBB16508																																																							
Csuecicum_BBB16509																																																							
Csuecicum_BBB16492																																																							
Csuecicum_BBB16491																																																							
Csuecicum_BBB16490																																																							
Csuecicum_BBB16487																																																							
Csuecicum_BBB16488																																																							
Csuecicum_BBB16493																																																							
Csuecicum_BBB16489																																																							
Csuecicum_BBB16079																																																							
Csuecicum_BBB16082																																																							
Csuecicum_BBB16081																																																							
Csuecicum_BBB16080																																																							
Csuecicum_BBB16185																																																							
Csuecicum_BBB16460																																																							
Csuecicum_BBB07684																																																							
Csuecicum_BBB07685																																																							
Csuecicum_BBB07689																																																							
Csuecicum_BBB07688																																																							
Csuecicum_BBB07687																																																							
Csuecicum_BBB07698																																																							
Csuecicum_BBB07690																																																							
Csuecicum_BBB07700																																																							
Csuecicum_BBB07695																																																							
Csuecicum_BBB07697																																																							
Csuecicum_BBB07701																																																							
Csuecicum_BBB07699																																																							
Csuecicum_BBB07696																																																							
Csuecicum_BBB07694																																																							
Csuecicum_BBB07692																																																							
Csuecicum_BBB07693																																																							
Csuecicum_BBB07691																																																							
Csuecicum_BBB07712																																																							
Csuecicum_BBB07704																																																							
Csuecicum_BBB07713																																																							
Csuecicum_BBB07710																																																							
Csuecicum_BBB07703																																																							
Csuecicum_BBB07708																																																							
Csuecicum_BBB07705																																																							
Csuecicum_BBB07706																																																							
Csuecicum_BBB07711																																																							
Csuecicum_BBB07707																																																							
Csuecicum_BBB07709																																																							
Csuecicum_BBB16240																																																							
Csuecicum_BBB16239																																																							
Csuecicum_BBB16233																																																							
Csuecicum_BBB16234																																																							
Csuecicum_BBB16178																																																							
Csuecicum_BBB16573																																																							
Csuecicum_BBB16576																																																							
Csuecicum_BBB16575																																																							
Csuecicum_BBB16574																																																							
Csuecicum_BBB16589																																																							
Csuecicum_BBB16595																																																							
Csuecicum_BBB16592																																																							
Csuecicum_BBB16596																																																							
Csuecicum_BBB16590																																																							
Csuecicum_BBB16591																																																							
Csuecicum_BBB16593																																																							
Csuecicum_BBB16175																																																							
Csuecicum_BBB16177																																																							
Csuecicum_BBB16176																																																							
Csuecicum_BBB16503																																																							
Csuecicum_BBB16494																																																							
Csuecicum_BBB16497																																																							
Csuecicum_BBB16495																																																							
Csuecicum_BBB16500																																																							
Csuecicum_BBB16502																																																							
Csuecicum_BBB16499																																																							
Csuecicum_BBB16501																																																							
Csuecicum_BBB16358																																																							
Csuecicum_BBB16359																																																							
Csuecicum_BBB16357																																																							
Csuecicum_BBB16360																																																							
Csuecicum_BBB16356																																																							
Csuecicum_BBB07743																																																							
Csuecicum_BBB07742																																																							
Csuecicum_BBB07741																																																							
Csuecicum_BBB07744																																																							
Csuecicum_BBB07747																																																							
Csuecicum_BBB07749																																																							
Csuecicum_BBB07746																																																							
Csuecicum_BBB07745																																																							
Csuecicum_BBB07750																																																							
Csuecicum_BBB07748																																																							
Csuecicum_BBB07761																																																							
Csuecicum_BBB07758																																																							
Csuecicum_BBB07752																																																							
Csuecicum_BBB07762																																																							
Csuecicum_BBB07756																																																							
Csuecicum_BBB07753																																																							
Csuecicum_BBB07763																																																							
Csuecicum_BBB07765																																																							
Csuecicum_BBB07764																																																							
Csuecicum_BBB07754																																																							
Csuecicum_BBB07757																																																							
Csuecicum_BBB07755																																																							
Csuecicum_BBB07760																																																							
Csuecicum_BBB07759																																																							
Csuecicum_BBB16562																																																							
Csuecicum_BBB16563																																																							
Csuecicum_BBB16153																																																							
Csuecicum_BBB16154																																																							
Csuecicum_BBB16444																																																							
Csuecicum_BBB16371																																																							
Csuecicum_BBB16367																																																							
Csuecicum_BBB16372																																																							
Csuecicum_BBB16369																																																							
Csuecicum_BBB16370																																																							
Csuecicum_BBB16368																																																							
Csuecicum_BBB16366																																																							
Csuecicum_BBB16572																																																							
Csuecicum_BBB16571																																																							
Csuecicum_BBB16361																																																							
Csuecicum_BBB16363																																																							
Csuecicum_BBB16365																																																							
Csuecicum_BBB16362																																																							
Csuecicum_BBB16364																																																							
Csuecicum_BBB16834																																																							
Csuecicum_BBB16833																																																							
Csuecicum_BBB16441																																																							
Csuecicum_BBB16442																																																							
Csuecicum_BBB16440																																																							
Csuecicum_BBB16443																																																							
Csuecicum_BBB16297																																																							
Csuecicum_BBB16294																																																							
Csuecicum_BBB16295																																																							
Csuecicum_BBB16296																																																							
Csuecicum_BBB07768																																																							
Csuecicum_BBB07771																																																							
Csuecicum_BBB07772																																																							
Csuecicum_BBB07766																																																							
Csuecicum_BBB07770																																																							
Csuecicum_BBB07769																																																							
Csuecicum_BBB07767																																																							
Csuecicum_BBB07774																																																							
Csuecicum_BBB07780																																																							
Csuecicum_BBB07776																																																							
Csuecicum_BBB07781																																																							
Csuecicum_BBB07778																																																							
Csuecicum_BBB07785																																																							
Csuecicum_BBB07784																																																							
Csuecicum_BBB07775																																																							
Csuecicum_BBB07777																																																							
Csuecicum_BBB07779																																																							
Csuecicum_BBB07792																																																							
Csuecicum_BBB07794																																																							
Csuecicum_BBB07791																																																							
Csuecicum_BBB07786																																																							
Csuecicum_BBB07793																																																							
Csuecicum_BBB07788																																																							
Csuecicum_BBB07795																																																							
Csuecicum_BBB07787																																																							
Csuecicum_BBB07789																																																							
Csuecicum_BBB01988																																																							
Csuecicum_BBB01980																																																							
Csuecicum_BBB01981																																																							
Csuecicum_BBB01982																																																							
Csuecicum_BBB01986																																																							
Csuecicum_BBB01984																																																							
Csuecicum_BBB01983																																																							
Csuecicum_BBB01987																																																							
Csuecicum_BBB01985																																																							
Csuecicum_BBB01994																																																							
Csuecicum_BBB01990																																																							
Csuecicum_BBB01992																																																							
Csuecicum_BBB01995																																																							
Csuecicum_BBB01996																																																							
Csuecicum_BBB01991																																																							
Csuecicum_BBB01997																																																							
Csuecicum_BBB01998																																																							
Csuecicum_BBB01999																																																							
Csuecicum_BBB02001																																																							
Csuecicum_BBB02011																																																							
Csuecicum_BBB02010																																																							
Csuecicum_BBB02002																																																							
Csuecicum_BBB02008																																																							
Csuecicum_BBB02009																																																							
Csuecicum_BBB02007																																																							
Csuecicum_BBB02005																																																							
Csuecicum_BBB02003																																																							
Csuecicum_BBB02014																																																							
Csuecicum_BBB02013																																																							
Csuecicum_BBB02017																																																							
Csuecicum_BBB02019																																																							
Csuecicum_BBB02018																																																							
Csuecicum_BBB02015																																																							
Csuecicum_BBB02022																																																							
Csuecicum_BBB02024																																																							
Csuecicum_BBB02026																																																							
Csuecicum_BBB02029																																																							
Csuecicum_BBB02027																																																							
Csuecicum_BBB02025																																																							
Csuecicum_BBB02021																																																							
Csuecicum_BBB02023																																																							
Csuecicum_BBB02028																																																							
Csuecicum_BBB02035																																																							
Csuecicum_BBB02037																																																							
Csuecicum_BBB02036																																																							
Csuecicum_BBB02030																																																							
Csuecicum_BBB02038																																																							
Csuecicum_BBB02034																																																							
Csuecicum_BBB02032																																																							
Csuecicum_BBB02031																																																							
Csuecicum_BBB02046																																																							
Csuecicum_BBB02041																																																							
Csuecicum_BBB02044																																																							
Csuecicum_BBB02040																																																							
Csuecicum_BBB02045																																																							
Csuecicum_BBB02043																																																							
Csuecicum_BBB02047																																																							
Csuecicum_BBB02039																																																							
Csuecicum_BBB02042																																																							
Csuecicum_BBB02051																																																							
Csuecicum_BBB02055																																																							
Csuecicum_BBB02052																																																							
Csuecicum_BBB02049																																																							
Csuecicum_BBB02056																																																							
Csuecicum_BBB02058																																																							
Csuecicum_BBB02053																																																							
Csuecicum_BBB02048																																																							
Csuecicum_BBB02059																																																							
Csuecicum_BBB02062																																																							
Csuecicum_BBB02057																																																							
Csuecicum_BBB02061																																																							
Csuecicum_BBB02060																																																							
Csuecicum_BBB02054																																																							
Csuecicum_BBB16611																																																							
Csuecicum_BBB16610																																																							
Csuecicum_BBB16607																																																							
Csuecicum_BBB16612																																																							
Csuecicum_BBB16609																																																							
Csuecicum_BBB16613																																																							
Csuecicum_BBB16645																																																							
Csuecicum_BBB16551																																																							
Csuecicum_BBB16580																																																							
Csuecicum_BBB16579																																																							
Csuecicum_BBB16585																																																							
Csuecicum_BBB16584																																																							
Csuecicum_BBB16583																																																							
Csuecicum_BBB16582																																																							
Csuecicum_BBB16342																																																							
Csuecicum_BBB16340																																																							
Csuecicum_BBB16341																																																							
Csuecicum_BBB16224																																																							
Csuecicum_BBB16225																																																							
Csuecicum_BBB16223																																																							
Csuecicum_BBB16421																																																							
Csuecicum_BBB16420																																																							
Csuecicum_BBB16423																																																							
Csuecicum_BBB16418																																																							
Csuecicum_BBB16419																																																							
Csuecicum_BBB16422																																																							
Csuecicum_BBB16315																																																							
Csuecicum_BBB16614																																																							
Csuecicum_BBB16616																																																							
Csuecicum_BBB16615																																																							
Csuecicum_BBB16621																																																							
Csuecicum_BBB16622																																																							
Csuecicum_BBB07811																																																							
Csuecicum_BBB07817																																																							
Csuecicum_BBB07810																																																							
Csuecicum_BBB07809																																																							
Csuecicum_BBB07814																																																							
Csuecicum_BBB07815																																																							
Csuecicum_BBB07813																																																							
Csuecicum_BBB07816																																																							
Csuecicum_BBB07818																																																							
Csuecicum_BBB07822																																																							
Csuecicum_BBB07821																																																							
Csuecicum_BBB07819																																																							
Csuecicum_BBB07829																																																							
Csuecicum_BBB07827																																																							
Csuecicum_BBB07823																																																							
Csuecicum_BBB07833																																																							
Csuecicum_BBB07831																																																							
Csuecicum_BBB07826																																																							
Csuecicum_BBB07834																																																							
Csuecicum_BBB07824																																																							
Csuecicum_BBB07832																																																							
Csuecicum_BBB07830																																																							
Csuecicum_BBB07825																																																							
Csuecicum_BBB16630																																																							
Csuecicum_BBB16640																																																							
Csuecicum_BBB16642																																																							
Csuecicum_BBB16644																																																							
Csuecicum_BBB16643																																																							
Csuecicum_BBB16639																																																							
Csuecicum_BBB16212																																																							
Csuecicum_BBB16313																																																							
Csuecicum_BBB16312																																																							
Csuecicum_BBB16542																																																							
Csuecicum_BBB16541																																																							
Csuecicum_BBB16543																																																							
Csuecicum_BBB16537																																																							
Csuecicum_BBB16474																																																							
Csuecicum_BBB16476																																																							
Csuecicum_BBB16470																																																							
Csuecicum_BBB16469																																																							
Csuecicum_BBB16475																																																							
Csuecicum_BBB16472																																																							
Csuecicum_BBB16473																																																							
Csuecicum_BBB07655																																																							
Csuecicum_BBB07656																																																							
Csuecicum_BBB07660																																																							
Csuecicum_BBB07659																																																							
Csuecicum_BBB07657																																																							
Csuecicum_BBB07658																																																							
Csuecicum_BBB07654																																																							
Csuecicum_BBB07663																																																							
Csuecicum_BBB07661																																																							
Csuecicum_BBB07665																																																							
Csuecicum_BBB07664																																																							
Csuecicum_BBB07662																																																							
Csuecicum_BBB07666																																																							
Csuecicum_BBB07671																																																							
Csuecicum_BBB07670																																																							
Csuecicum_BBB07669																																																							
Csuecicum_BBB07672																																																							
Csuecicum_BBB07668																																																							
Csuecicum_BBB07667																																																							
Csuecicum_BBB16655																																																							
Csuecicum_BBB16684																																																							
Csuecicum_BBB16681																																																							
Csuecicum_BBB16683																																																							
Csuecicum_BBB16682																																																							
Csuecicum_BBB16664																																																							
Csuecicum_BBB16667																																																							
Csuecicum_BBB16666																																																							
Csuecicum_BBB16665																																																							
Csuecicum_BBB16700																																																							
Csuecicum_BBB16282																																																							
Csuecicum_BBB16284																																																							
Csuecicum_BBB16283																																																							
Csuecicum_BBB16286																																																							
Csuecicum_BBB16285																																																							
Csuecicum_BBB16287																																																							
Csuecicum_BBB16680																																																							
Csuecicum_BBB16679																																																							
Csuecicum_BBB16714																																																							
Csuecicum_BBB16715																																																							
Csuecicum_BBB16827																																																							
Csuecicum_BBB16829																																																							
Csuecicum_BBB16828																																																							
Csuecicum_BBB16830																																																							
Csuecicum_BBB07639																																																							
Csuecicum_BBB07638																																																							
Csuecicum_BBB07640																																																							
Csuecicum_BBB07644																																																							
Csuecicum_BBB07647																																																							
Csuecicum_BBB07643																																																							
Csuecicum_BBB07641																																																							
Csuecicum_BBB07642																																																							
Csuecicum_BBB07645																																																							
Csuecicum_BBB07653																																																							
Csuecicum_BBB07648																																																							
Csuecicum_BBB07650																																																							
Csuecicum_BBB07651																																																							
Csuecicum_BBB07649																																																							
Csuecicum_BBB07652																																																							
Csuecicum_BBB16237																																																							
Csuecicum_BBB16238																																																							
Csuecicum_BBB16236																																																							
Csuecicum_BBB16235																																																							
Csuecicum_BBB17143																																																							
Csuecicum_BBB15964																																																							
Csuecicum_BBB16713																																																							
Csuecicum_BBB16267																																																							
Csuecicum_BBB16263																																																							
Csuecicum_BBB16259																																																							
Csuecicum_BBB16265																																																							
Csuecicum_BBB16260																																																							
Csuecicum_BBB16261																																																							
Csuecicum_BBB16262																																																							
Csuecicum_BBB16264																																																							
Csuecicum_BBB16266																																																							
Csuecicum_BBB16709																																																							
Csuecicum_BBB16701																																																							
Csuecicum_BBB07615																																																							
Csuecicum_BBB07617																																																							
Csuecicum_BBB07618																																																							
Csuecicum_BBB07616																																																							
Csuecicum_BBB07614																																																							
Csuecicum_BBB07619																																																							
Csuecicum_BBB07621																																																							
Csuecicum_BBB07625																																																							
Csuecicum_BBB07624																																																							
Csuecicum_BBB07620																																																							
Csuecicum_BBB07622																																																							
Csuecicum_BBB07627																																																							
Csuecicum_BBB07628																																																							
Csuecicum_BBB07626																																																							
Csuecicum_BBB07623																																																							
Csuecicum_BBB07634																																																							
Csuecicum_BBB07629																																																							
Csuecicum_BBB07631																																																							
Csuecicum_BBB07632																																																							
Csuecicum_BBB07636																																																							
Csuecicum_BBB07630																																																							
Csuecicum_BBB07633																																																							
Csuecicum_BBB07635																																																							
Csuecicum_BBB07637																																																							
Csuecicum_BBB16707																																																							
Csuecicum_BBB16708																																																							
Csuecicum_BBB16226																																																							
Csuecicum_BBB16227																																																							
Csuecicum_BBB16638																																																							
Csuecicum_BBB16637																																																							
Csuecicum_BBB15829																																																							
Csuecicum_BBB15831																																																							
Csuecicum_BBB15827																																																							
Csuecicum_BBB15828																																																							
Csuecicum_BBB16288																																																							
Csuecicum_BBB16947																																																							
Csuecicum_BBB16942																																																							
Csuecicum_BBB16946																																																							
Csuecicum_BBB16948																																																							
Csuecicum_BBB16943																																																							
Csuecicum_BBB16949																																																							
Csuecicum_BBB16944																																																							
Csuecicum_BBB16436																																																							
Csuecicum_BBB16434																																																							
Csuecicum_BBB07835																																																							
Csuecicum_BBB07838																																																							
Csuecicum_BBB07836																																																							
Csuecicum_BBB07839																																																							
Csuecicum_BBB07846																																																							
Csuecicum_BBB07847																																																							
Csuecicum_BBB07841																																																							
Csuecicum_BBB07848																																																							
Csuecicum_BBB07844																																																							
Csuecicum_BBB07845																																																							
Csuecicum_BBB07843																																																							
Csuecicum_BBB07849																																																							
Csuecicum_BBB07850																																																							
Csuecicum_BBB16699																																																							
Csuecicum_BBB16346																																																							
Csuecicum_BBB16355																																																							
Csuecicum_BBB16349																																																							
Csuecicum_BBB16350																																																							
Csuecicum_BBB16351																																																							
Csuecicum_BBB16353																																																							
Csuecicum_BBB16352																																																							
Csuecicum_BBB16354																																																							
Csuecicum_BBB16345																																																							
Csuecicum_BBB16343																																																							
Csuecicum_BBB16344																																																							
Csuecicum_BBB16348																																																							
Csuecicum_BBB16377																																																							
Csuecicum_BBB16376																																																							
Csuecicum_BBB16383																																																							
Csuecicum_BBB16382																																																							
Csuecicum_BBB16379																																																							
Csuecicum_BBB16381																																																							
Csuecicum_BBB16380																																																							
Csuecicum_BBB16705																																																							
Csuecicum_BBB16703																																																							
Csuecicum_BBB16702																																																							
Csuecicum_BBB16704																																																							
Csuecicum_BBB16174																																																							
Csuecicum_BBB16463																																																							
Csuecicum_BBB16461																																																							
Csuecicum_BBB16462																																																							
Csuecicum_BBB16752																																																							
Csuecicum_BBB16750																																																							
Csuecicum_BBB16748																																																							
Csuecicum_BBB16751																																																							
Csuecicum_BBB16753																																																							
Csuecicum_BBB16749																																																							
Csuecicum_BBB16786																																																							
Csuecicum_BBB16784																																																							
Csuecicum_BBB16788																																																							
Csuecicum_BBB16787																																																							
Csuecicum_BBB16785																																																							
Csuecicum_BBB16197																																																							
Csuecicum_BBB07858																																																							
Csuecicum_BBB07857																																																							
Csuecicum_BBB07854																																																							
Csuecicum_BBB07853																																																							
Csuecicum_BBB07851																																																							
Csuecicum_BBB07855																																																							
Csuecicum_BBB07856																																																							
Csuecicum_BBB07852																																																							
Csuecicum_BBB07860																																																							
Csuecicum_BBB07862																																																							
Csuecicum_BBB07861																																																							
Csuecicum_BBB07859																																																							
Csuecicum_BBB07868																																																							
Csuecicum_BBB07863																																																							
Csuecicum_BBB07866																																																							
Csuecicum_BBB07864																																																							
Csuecicum_BBB07867																																																							
Csuecicum_BBB07865																																																							
Csuecicum_BBB07876																																																							
Csuecicum_BBB07871																																																							
Csuecicum_BBB07872																																																							
Csuecicum_BBB07873																																																							
Csuecicum_BBB07877																																																							
Csuecicum_BBB07875																																																							
Csuecicum_BBB07870																																																							
Csuecicum_BBB07869																																																							
Csuecicum_BBB16535																																																							
Csuecicum_BBB16536																																																							
Csuecicum_BBB16756																																																							
Csuecicum_BBB16712																																																							
Csuecicum_BBB16747																																																							
Csuecicum_BBB16743																																																							
Csuecicum_BBB16746																																																							
Csuecicum_BBB16744																																																							
Csuecicum_BBB16758																																																							
Csuecicum_BBB16759																																																							
Csuecicum_BBB16757																																																							
Csuecicum_BBB16291																																																							
Csuecicum_BBB16290																																																							
Csuecicum_BBB16289																																																							
Csuecicum_BBB16292																																																							
Csuecicum_BBB16293																																																							
Csuecicum_BBB07905																																																							
Csuecicum_BBB07907																																																							
Csuecicum_BBB07902																																																							
Csuecicum_BBB07904																																																							
Csuecicum_BBB07909																																																							
Csuecicum_BBB07912																																																							
Csuecicum_BBB07914																																																							
Csuecicum_BBB07910																																																							
Csuecicum_BBB07911																																																							
Csuecicum_BBB07913																																																							
Csuecicum_BBB07918																																																							
Csuecicum_BBB07928																																																							
Csuecicum_BBB07915																																																							
Csuecicum_BBB07922																																																							
Csuecicum_BBB07929																																																							
Csuecicum_BBB07923																																																							
Csuecicum_BBB07917																																																							
Csuecicum_BBB07921																																																							
Csuecicum_BBB07931																																																							
Csuecicum_BBB07924																																																							
Csuecicum_BBB07930																																																							
Csuecicum_BBB07927																																																							
Csuecicum_BBB16549																																																							
Csuecicum_BBB16548																																																							
Csuecicum_BBB16547																																																							
Csuecicum_BBB16544																																																							
Csuecicum_BBB16550																																																							
Csuecicum_BBB16545																																																							
Csuecicum_BBB16546																																																							
Csuecicum_BBB16754																																																							
Csuecicum_BBB16755																																																							
Csuecicum_BBB16647																																																							
Csuecicum_BBB16648																																																							
Csuecicum_BBB16649																																																							
Csuecicum_BBB16646																																																							
Csuecicum_BBB16819																																																							
Csuecicum_BBB16721																																																							
Csuecicum_BBB16720																																																							
Csuecicum_BBB16722																																																							
Csuecicum_BBB07878																																																							
Csuecicum_BBB07881																																																							
Csuecicum_BBB07880																																																							
Csuecicum_BBB07889																																																							
Csuecicum_BBB07887																																																							
Csuecicum_BBB07888																																																							
Csuecicum_BBB07886																																																							
Csuecicum_BBB07884																																																							
Csuecicum_BBB07885																																																							
Csuecicum_BBB07900																																																							
Csuecicum_BBB07894																																																							
Csuecicum_BBB07897																																																							
Csuecicum_BBB07899																																																							
Csuecicum_BBB07896																																																							
Csuecicum_BBB07898																																																							
Csuecicum_BBB07891																																																							
Csuecicum_BBB16305																																																							
Csuecicum_BBB16300																																																							
Csuecicum_BBB16301																																																							
Csuecicum_BBB16303																																																							
Csuecicum_BBB16302																																																							
Csuecicum_BBB16304																																																							
Csuecicum_BBB16675																																																							
Csuecicum_BBB16676																																																							
Csuecicum_BBB16149																																																							
Csuecicum_BBB16148																																																							
Csuecicum_BBB16147																																																							
Csuecicum_BBB16146																																																							
Csuecicum_BBB16150																																																							
Csuecicum_BBB16151																																																							
Csuecicum_BBB16152																																																							
Csuecicum_BBB16736																																																							
Csuecicum_BBB16738																																																							
