Not-organelle-targeted	Organelle-targeted	Organelle-targeted_Interacting	Organelle-targeted_Non-interacting	Enzyme_Complexes	Mitochondria-targeted	Plastid-targeted	Mitochondria-targeted_Interacting	Mitochondria-targeted_Non-interacting	Mitochondria_Enzyme_Complexes	Plastid-targeted_Interacting	Plastid-targeted_Non-interacting	Plastid_Enzyme_Complexes	mt-DNA_RRR	mt-Mito_TAT	mt-Mitoribosome	mt-Mitoribosome;Large_Subunit	mt-Mitoribosome;Small_Subunit	mt-OXPHOS	mt-OXPHOS;Complex_I	mt-OXPHOS;Complex_III	mt-OXPHOS;Complex_IV	mt-OXPHOS;Complex_V	mt-PPR	mt-Transcription_and_Transcript_Maturation	mt-Transcription_and_Transcript_Maturation;Intron_Splicing	mt-Transcription_and_Transcript_Maturation;RNA_Polymerase	mt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	mt-Transcription_and_Transcript_Maturation;mTERF	mt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	mt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	mt-tRNA_Aminoacylation	pt-ACCase	pt-CLP	pt-Chlororibosome	pt-Chlororibosome;Large_Subunit	pt-Chlororibosome;Small_Subunit	pt-DNA_RRR	pt-PPR	pt-Photosynthesis	pt-Photosynthesis;ATP_Synthase	pt-Photosynthesis;Cytochrome_b6f	pt-Photosynthesis;NDH	pt-Photosynthesis;PSI	pt-Photosynthesis;PSII	pt-Photosynthesis;Rubisco	pt-Transcription_and_Transcript_Maturation	pt-Transcription_and_Transcript_Maturation;Intron_Splicing	pt-Transcription_and_Transcript_Maturation;RNA_Polymerase	pt-Transcription_and_Transcript_Maturation;Sigma_Factor	pt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	pt-Transcription_and_Transcript_Maturation;mTERF	pt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	pt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	pt-tRNA_Aminoacylation
Kirkii_Version3_Juiced.00g134050																																																							
Kirkii_Version3_Juiced.00g134060																																																							
Kirkii_Version3_Juiced.00g134070																																																							
Kirkii_Version3_Juiced.00g134080																																																							
Kirkii_Version3_Juiced.00g134090																																																							
Kirkii_Version3_Juiced.00g134100																																																							
Kirkii_Version3_Juiced.00g134110																																																							
Kirkii_Version3_Juiced.00g134120																																																							
Kirkii_Version3_Juiced.00g134130																																																							
Kirkii_Version3_Juiced.00g134140																																																							
Kirkii_Version3_Juiced.00g134150																																																							
Kirkii_Version3_Juiced.00g134160																																																							
Kirkii_Version3_Juiced.00g134170																																																							
Kirkii_Version3_Juiced.00g134180																																																							
Kirkii_Version3_Juiced.00g134190																																																							
Kirkii_Version3_Juiced.00g134200																																																							
Kirkii_Version3_Juiced.00g134210																																																							
Kirkii_Version3_Juiced.00g134220																																																							
Kirkii_Version3_Juiced.00g134240																																																							
Kirkii_Version3_Juiced.00g134250																																																							
Kirkii_Version3_Juiced.00g134260																																																							
Kirkii_Version3_Juiced.00g134270																																																							
Kirkii_Version3_Juiced.00g134280																																																							
Kirkii_Version3_Juiced.00g134290																																																							
Kirkii_Version3_Juiced.00g134300																																																							
Kirkii_Version3_Juiced.00g134310																																																							
Kirkii_Version3_Juiced.00g134320																																																							
Kirkii_Version3_Juiced.00g134330																																																							
Kirkii_Version3_Juiced.00g134340																																																							
Kirkii_Version3_Juiced.00g134350																																																							
Kirkii_Version3_Juiced.00g134360																																																							
Kirkii_Version3_Juiced.00g134370																																																							
Kirkii_Version3_Juiced.00g134380																																																							
Kirkii_Version3_Juiced.00g134390																																																							
Kirkii_Version3_Juiced.00g134400																																																							
Kirkii_Version3_Juiced.00g134410																																																							
Kirkii_Version3_Juiced.00g134420																																																							
Kirkii_Version3_Juiced.00g134430																																																							
Kirkii_Version3_Juiced.00g134440																																																							
Kirkii_Version3_Juiced.00g134450																																																							
Kirkii_Version3_Juiced.00g134460																																																							
Kirkii_Version3_Juiced.00g134470																																																							
Kirkii_Version3_Juiced.00g134480																																																							
Kirkii_Version3_Juiced.00g134490																																																							
Kirkii_Version3_Juiced.00g134500																																																							
Kirkii_Version3_Juiced.00g134510																																																							
Kirkii_Version3_Juiced.00g134520																																																							
Kirkii_Version3_Juiced.00g134530																																																							
Kirkii_Version3_Juiced.00g134540																																																							
Kirkii_Version3_Juiced.00g134550																																																							
Kirkii_Version3_Juiced.00g134560																																																							
Kirkii_Version3_Juiced.00g134570																																																							
Kirkii_Version3_Juiced.00g134580																																																							
Kirkii_Version3_Juiced.00g134590																																																							
Kirkii_Version3_Juiced.00g134600																																																							
Kirkii_Version3_Juiced.00g134620																																																							
Kirkii_Version3_Juiced.00g134630																																																							
Kirkii_Version3_Juiced.00g134640																																																							
Kirkii_Version3_Juiced.00g134650																																																							
Kirkii_Version3_Juiced.00g134660																																																							
Kirkii_Version3_Juiced.00g134670																																																							
Kirkii_Version3_Juiced.00g134680																																																							
Kirkii_Version3_Juiced.00g134690																																																							
Kirkii_Version3_Juiced.00g134700																																																							
Kirkii_Version3_Juiced.00g134710																																																							
Kirkii_Version3_Juiced.00g134720																																																							
Kirkii_Version3_Juiced.00g134730																																																							
Kirkii_Version3_Juiced.00g134740																																																							
Kirkii_Version3_Juiced.00g134750																																																							
Kirkii_Version3_Juiced.00g134760																																																							
Kirkii_Version3_Juiced.00g134780																																																							
Kirkii_Version3_Juiced.00g134810																																																							
Kirkii_Version3_Juiced.00g134820																																																							
Kirkii_Version3_Juiced.00g134830																																																							
Kirkii_Version3_Juiced.00g134840																																																							
Kirkii_Version3_Juiced.00g134850																																																							
Kirkii_Version3_Juiced.00g134860																																																							
Kirkii_Version3_Juiced.00g134870																																																							
Kirkii_Version3_Juiced.00g134880																																																							
Kirkii_Version3_Juiced.00g134890																																																							
Kirkii_Version3_Juiced.00g134900																																																							
Kirkii_Version3_Juiced.00g134910																																																							
Kirkii_Version3_Juiced.00g134920																																																							
Kirkii_Version3_Juiced.00g134930																																																							
Kirkii_Version3_Juiced.00g134940																																																							
Kirkii_Version3_Juiced.00g134950																																																							
Kirkii_Version3_Juiced.00g134970																																																							
Kirkii_Version3_Juiced.00g134980																																																							
Kirkii_Version3_Juiced.00g134990																																																							
Kirkii_Version3_Juiced.00g135000																																																							
Kirkii_Version3_Juiced.00g135010																																																							
Kirkii_Version3_Juiced.00g135020																																																							
Kirkii_Version3_Juiced.00g135030																																																							
Kirkii_Version3_Juiced.00g135040																																																							
Kirkii_Version3_Juiced.00g135050																																																							
Kirkii_Version3_Juiced.00g135060																																																							
Kirkii_Version3_Juiced.00g135070																																																							
Kirkii_Version3_Juiced.00g135080																																																							
Kirkii_Version3_Juiced.00g135090																																																							
Kirkii_Version3_Juiced.00g135100																																																							
Kirkii_Version3_Juiced.00g135110																																																							
Kirkii_Version3_Juiced.00g135120																																																							
Kirkii_Version3_Juiced.00g135130																																																							
Kirkii_Version3_Juiced.00g135140																																																							
Kirkii_Version3_Juiced.00g135150																																																							
Kirkii_Version3_Juiced.00g135170																																																							
Kirkii_Version3_Juiced.00g135180																																																							
Kirkii_Version3_Juiced.00g135190																																																							
Kirkii_Version3_Juiced.00g135200																																																							
Kirkii_Version3_Juiced.00g135210																																																							
Kirkii_Version3_Juiced.00g135220																																																							
Kirkii_Version3_Juiced.00g135230																																																							
Kirkii_Version3_Juiced.00g135240																																																							
Kirkii_Version3_Juiced.00g135250																																																							
Kirkii_Version3_Juiced.00g135260																																																							
Kirkii_Version3_Juiced.00g135270																																																							
Kirkii_Version3_Juiced.00g135290																																																							
Kirkii_Version3_Juiced.00g135300																																																							
Kirkii_Version3_Juiced.00g135310																																																							
Kirkii_Version3_Juiced.00g135330																																																							
Kirkii_Version3_Juiced.00g135340																																																							
Kirkii_Version3_Juiced.00g135350																																																							
Kirkii_Version3_Juiced.00g135360																																																							
Kirkii_Version3_Juiced.00g135370																																																							
Kirkii_Version3_Juiced.00g135380																																																							
Kirkii_Version3_Juiced.00g135390																																																							
Kirkii_Version3_Juiced.00g135400																																																							
Kirkii_Version3_Juiced.00g135410																																																							
Kirkii_Version3_Juiced.00g135420																																																							
Kirkii_Version3_Juiced.00g135450																																																							
Kirkii_Version3_Juiced.00g135460																																																							
Kirkii_Version3_Juiced.00g135470																																																							
Kirkii_Version3_Juiced.00g135480																																																							
Kirkii_Version3_Juiced.00g135490																																																							
Kirkii_Version3_Juiced.00g135500																																																							
Kirkii_Version3_Juiced.00g135510																																																							
Kirkii_Version3_Juiced.00g135520																																																							
Kirkii_Version3_Juiced.00g135530																																																							
Kirkii_Version3_Juiced.00g135540																																																							
Kirkii_Version3_Juiced.00g135550																																																							
Kirkii_Version3_Juiced.00g135560																																																							
Kirkii_Version3_Juiced.00g135570																																																							
Kirkii_Version3_Juiced.00g135580																																																							
Kirkii_Version3_Juiced.00g135600																																																							
Kirkii_Version3_Juiced.00g135610																																																							
Kirkii_Version3_Juiced.00g135620																																																							
Kirkii_Version3_Juiced.00g135630																																																							
Kirkii_Version3_Juiced.00g135640																																																							
Kirkii_Version3_Juiced.00g135650																																																							
Kirkii_Version3_Juiced.00g135660																																																							
Kirkii_Version3_Juiced.00g135670																																																							
Kirkii_Version3_Juiced.00g135680																																																							
Kirkii_Version3_Juiced.00g135690																																																							
Kirkii_Version3_Juiced.00g135700																																																							
Kirkii_Version3_Juiced.00g135720																																																							
Kirkii_Version3_Juiced.00g135730																																																							
Kirkii_Version3_Juiced.00g135750																																																							
Kirkii_Version3_Juiced.00g135760																																																							
Kirkii_Version3_Juiced.00g135790																																																							
Kirkii_Version3_Juiced.00g135800																																																							
Kirkii_Version3_Juiced.00g135810																																																							
Kirkii_Version3_Juiced.00g135820																																																							
Kirkii_Version3_Juiced.00g135830																																																							
Kirkii_Version3_Juiced.00g135840																																																							
Kirkii_Version3_Juiced.00g135850																																																							
Kirkii_Version3_Juiced.00g135860																																																							
Kirkii_Version3_Juiced.00g135870																																																							
Kirkii_Version3_Juiced.00g135880																																																							
Kirkii_Version3_Juiced.00g135890																																																							
Kirkii_Version3_Juiced.00g135910																																																							
Kirkii_Version3_Juiced.00g135920																																																							
Kirkii_Version3_Juiced.00g135940																																																							
Kirkii_Version3_Juiced.00g135950																																																							
Kirkii_Version3_Juiced.00g135980																																																							
Kirkii_Version3_Juiced.00g135990																																																							
Kirkii_Version3_Juiced.00g136000																																																							
Kirkii_Version3_Juiced.00g136010																																																							
Kirkii_Version3_Juiced.00g136030																																																							
Kirkii_Version3_Juiced.00g136040																																																							
Kirkii_Version3_Juiced.00g136050																																																							
Kirkii_Version3_Juiced.00g136060																																																							
Kirkii_Version3_Juiced.00g136070																																																							
Kirkii_Version3_Juiced.00g136080																																																							
Kirkii_Version3_Juiced.00g136090																																																							
Kirkii_Version3_Juiced.00g136100																																																							
Kirkii_Version3_Juiced.00g136110																																																							
Kirkii_Version3_Juiced.00g136120																																																							
Kirkii_Version3_Juiced.00g136130																																																							
Kirkii_Version3_Juiced.00g136140																																																							
Kirkii_Version3_Juiced.00g136150																																																							
Kirkii_Version3_Juiced.00g136160																																																							
Kirkii_Version3_Juiced.00g136170																																																							
Kirkii_Version3_Juiced.00g136180																																																							
Kirkii_Version3_Juiced.00g136190																																																							
Kirkii_Version3_Juiced.00g136200																																																							
Kirkii_Version3_Juiced.00g136210																																																							
Kirkii_Version3_Juiced.00g136220																																																							
Kirkii_Version3_Juiced.00g136230																																																							
Kirkii_Version3_Juiced.00g136240																																																							
Kirkii_Version3_Juiced.00g136250																																																							
Kirkii_Version3_Juiced.00g136260																																																							
Kirkii_Version3_Juiced.00g136270																																																							
Kirkii_Version3_Juiced.00g136280																																																							
Kirkii_Version3_Juiced.00g136290																																																							
Kirkii_Version3_Juiced.00g136300																																																							
Kirkii_Version3_Juiced.00g136310																																																							
Kirkii_Version3_Juiced.00g136320																																																							
Kirkii_Version3_Juiced.00g136330																																																							
Kirkii_Version3_Juiced.00g136340																																																							
Kirkii_Version3_Juiced.00g136350																																																							
Kirkii_Version3_Juiced.00g136360																																																							
Kirkii_Version3_Juiced.00g136370																																																							
Kirkii_Version3_Juiced.00g136380																																																							
Kirkii_Version3_Juiced.00g136390																																																							
Kirkii_Version3_Juiced.00g136400																																																							
Kirkii_Version3_Juiced.00g136410																																																							
Kirkii_Version3_Juiced.00g136420																																																							
Kirkii_Version3_Juiced.00g136430																																																							
Kirkii_Version3_Juiced.00g136440																																																							
Kirkii_Version3_Juiced.00g136470																																																							
Kirkii_Version3_Juiced.00g136480																																																							
Kirkii_Version3_Juiced.00g136490																																																							
Kirkii_Version3_Juiced.00g136510																																																							
Kirkii_Version3_Juiced.00g136530																																																							
Kirkii_Version3_Juiced.00g136550																																																							
Kirkii_Version3_Juiced.00g136560																																																							
Kirkii_Version3_Juiced.00g136570																																																							
Kirkii_Version3_Juiced.00g136580																																																							
Kirkii_Version3_Juiced.00g136590																																																							
Kirkii_Version3_Juiced.00g136600																																																							
Kirkii_Version3_Juiced.00g136620																																																							
Kirkii_Version3_Juiced.00g136630																																																							
Kirkii_Version3_Juiced.00g136640																																																							
Kirkii_Version3_Juiced.00g136650																																																							
Kirkii_Version3_Juiced.00g136660																																																							
Kirkii_Version3_Juiced.00g136670																																																							
Kirkii_Version3_Juiced.00g136680																																																							
Kirkii_Version3_Juiced.00g136690																																																							
Kirkii_Version3_Juiced.00g136710																																																							
Kirkii_Version3_Juiced.00g136720																																																							
Kirkii_Version3_Juiced.00g136730																																																							
Kirkii_Version3_Juiced.00g136750																																																							
Kirkii_Version3_Juiced.00g136760																																																							
Kirkii_Version3_Juiced.00g136770																																																							
Kirkii_Version3_Juiced.00g136780																																																							
Kirkii_Version3_Juiced.00g136790																																																							
Kirkii_Version3_Juiced.00g136800																																																							
Kirkii_Version3_Juiced.00g136810																																																							
Kirkii_Version3_Juiced.00g136820																																																							
Kirkii_Version3_Juiced.00g136830																																																							
Kirkii_Version3_Juiced.00g136840																																																							
Kirkii_Version3_Juiced.00g136850																																																							
Kirkii_Version3_Juiced.00g136860																																																							
Kirkii_Version3_Juiced.00g136870																																																							
Kirkii_Version3_Juiced.00g136880																																																							
Kirkii_Version3_Juiced.00g136890																																																							
Kirkii_Version3_Juiced.00g136900																																																							
Kirkii_Version3_Juiced.00g136910																																																							
Kirkii_Version3_Juiced.00g136920																																																							
Kirkii_Version3_Juiced.00g136930																																																							
Kirkii_Version3_Juiced.00g136940																																																							
Kirkii_Version3_Juiced.00g136950																																																							
Kirkii_Version3_Juiced.00g136970																																																							
Kirkii_Version3_Juiced.00g136980																																																							
Kirkii_Version3_Juiced.00g136990																																																							
Kirkii_Version3_Juiced.00g137000																																																							
Kirkii_Version3_Juiced.00g137010																																																							
Kirkii_Version3_Juiced.00g137020																																																							
Kirkii_Version3_Juiced.00g137030																																																							
Kirkii_Version3_Juiced.00g137040																																																							
Kirkii_Version3_Juiced.00g137050																																																							
Kirkii_Version3_Juiced.00g137060																																																							
Kirkii_Version3_Juiced.00g137080																																																							
Kirkii_Version3_Juiced.00g137090																																																							
Kirkii_Version3_Juiced.00g137100																																																							
Kirkii_Version3_Juiced.00g137110																																																							
Kirkii_Version3_Juiced.00g137120																																																							
Kirkii_Version3_Juiced.00g137130																																																							
Kirkii_Version3_Juiced.00g137140																																																							
Kirkii_Version3_Juiced.00g137150																																																							
Kirkii_Version3_Juiced.00g137160																																																							
Kirkii_Version3_Juiced.00g137170																																																							
Kirkii_Version3_Juiced.00g137180																																																							
Kirkii_Version3_Juiced.00g137190																																																							
Kirkii_Version3_Juiced.00g137200																																																							
Kirkii_Version3_Juiced.00g137210																																																							
Kirkii_Version3_Juiced.00g137230																																																							
Kirkii_Version3_Juiced.00g137240																																																							
Kirkii_Version3_Juiced.00g137260																																																							
Kirkii_Version3_Juiced.00g137270																																																							
Kirkii_Version3_Juiced.00g137280																																																							
Kirkii_Version3_Juiced.00g137290																																																							
Kirkii_Version3_Juiced.00g137300																																																							
Kirkii_Version3_Juiced.00g137310																																																							
Kirkii_Version3_Juiced.00g137320																																																							
Kirkii_Version3_Juiced.00g137330																																																							
Kirkii_Version3_Juiced.00g137340																																																							
Kirkii_Version3_Juiced.00g137350																																																							
Kirkii_Version3_Juiced.00g137360																																																							
Kirkii_Version3_Juiced.00g137370																																																							
Kirkii_Version3_Juiced.00g137380																																																							
Kirkii_Version3_Juiced.00g137390																																																							
Kirkii_Version3_Juiced.00g137400																																																							
Kirkii_Version3_Juiced.00g137410																																																							
Kirkii_Version3_Juiced.00g137420																																																							
Kirkii_Version3_Juiced.00g137430																																																							
Kirkii_Version3_Juiced.00g137440																																																							
Kirkii_Version3_Juiced.00g137450																																																							
Kirkii_Version3_Juiced.00g137460																																																							
Kirkii_Version3_Juiced.00g137470																																																							
Kirkii_Version3_Juiced.00g137480																																																							
Kirkii_Version3_Juiced.00g137490																																																							
Kirkii_Version3_Juiced.00g137500																																																							
Kirkii_Version3_Juiced.00g137520																																																							
Kirkii_Version3_Juiced.00g137530																																																							
Kirkii_Version3_Juiced.00g137560																																																							
Kirkii_Version3_Juiced.00g137570																																																							
Kirkii_Version3_Juiced.00g137580																																																							
Kirkii_Version3_Juiced.00g137590																																																							
Kirkii_Version3_Juiced.00g137610																																																							
Kirkii_Version3_Juiced.00g137620																																																							
Kirkii_Version3_Juiced.00g137630																																																							
Kirkii_Version3_Juiced.00g137640																																																							
Kirkii_Version3_Juiced.00g137650																																																							
Kirkii_Version3_Juiced.00g137670																																																							
Kirkii_Version3_Juiced.00g137680																																																							
Kirkii_Version3_Juiced.00g137690																																																							
Kirkii_Version3_Juiced.00g137700																																																							
Kirkii_Version3_Juiced.00g137710																																																							
Kirkii_Version3_Juiced.00g137720																																																							
Kirkii_Version3_Juiced.00g137730																																																							
Kirkii_Version3_Juiced.00g137740																																																							
Kirkii_Version3_Juiced.00g137750																																																							
Kirkii_Version3_Juiced.00g137760																																																							
Kirkii_Version3_Juiced.00g137770																																																							
Kirkii_Version3_Juiced.00g137780																																																							
Kirkii_Version3_Juiced.00g137790																																																							
Kirkii_Version3_Juiced.00g137800																																																							
Kirkii_Version3_Juiced.00g137820																																																							
Kirkii_Version3_Juiced.00g137840																																																							
Kirkii_Version3_Juiced.00g137850																																																							
Kirkii_Version3_Juiced.00g137860																																																							
Kirkii_Version3_Juiced.00g137870																																																							
Kirkii_Version3_Juiced.00g137880																																																							
Kirkii_Version3_Juiced.00g137890																																																							
Kirkii_Version3_Juiced.00g137900																																																							
Kirkii_Version3_Juiced.00g137910																																																							
Kirkii_Version3_Juiced.00g137920																																																							
Kirkii_Version3_Juiced.00g137930																																																							
Kirkii_Version3_Juiced.00g137950																																																							
Kirkii_Version3_Juiced.00g137960																																																							
Kirkii_Version3_Juiced.00g137970																																																							
Kirkii_Version3_Juiced.00g137980																																																							
Kirkii_Version3_Juiced.00g137990																																																							
Kirkii_Version3_Juiced.00g138010																																																							
Kirkii_Version3_Juiced.00g138020																																																							
Kirkii_Version3_Juiced.00g138030																																																							
Kirkii_Version3_Juiced.00g138040																																																							
Kirkii_Version3_Juiced.00g138050																																																							
Kirkii_Version3_Juiced.00g138060																																																							
Kirkii_Version3_Juiced.00g138070																																																							
Kirkii_Version3_Juiced.00g138080																																																							
Kirkii_Version3_Juiced.00g138090																																																							
Kirkii_Version3_Juiced.00g138100																																																							
Kirkii_Version3_Juiced.00g138110																																																							
Kirkii_Version3_Juiced.00g138120																																																							
Kirkii_Version3_Juiced.00g138130																																																							
Kirkii_Version3_Juiced.00g138140																																																							
Kirkii_Version3_Juiced.00g138150																																																							
Kirkii_Version3_Juiced.00g138170																																																							
Kirkii_Version3_Juiced.00g138180																																																							
Kirkii_Version3_Juiced.00g138190																																																							
Kirkii_Version3_Juiced.00g138200																																																							
Kirkii_Version3_Juiced.00g138210																																																							
Kirkii_Version3_Juiced.00g138220																																																							
Kirkii_Version3_Juiced.00g138230																																																							
Kirkii_Version3_Juiced.00g138240																																																							
Kirkii_Version3_Juiced.00g138250																																																							
Kirkii_Version3_Juiced.00g138260																																																							
Kirkii_Version3_Juiced.00g138270																																																							
Kirkii_Version3_Juiced.00g138280																																																							
Kirkii_Version3_Juiced.00g138290																																																							
Kirkii_Version3_Juiced.00g138310																																																							
Kirkii_Version3_Juiced.00g138320																																																							
Kirkii_Version3_Juiced.00g138330																																																							
Kirkii_Version3_Juiced.00g138340																																																							
Kirkii_Version3_Juiced.00g138350																																																							
Kirkii_Version3_Juiced.00g138360																																																							
Kirkii_Version3_Juiced.00g138370																																																							
Kirkii_Version3_Juiced.00g138380																																																							
Kirkii_Version3_Juiced.00g138390																																																							
Kirkii_Version3_Juiced.00g138400																																																							
Kirkii_Version3_Juiced.00g138410																																																							
Kirkii_Version3_Juiced.00g138430																																																							
Kirkii_Version3_Juiced.00g138440																																																							
Kirkii_Version3_Juiced.00g138450																																																							
Kirkii_Version3_Juiced.00g138460																																																							
Kirkii_Version3_Juiced.00g138470																																																							
Kirkii_Version3_Juiced.00g138480																																																							
Kirkii_Version3_Juiced.00g138490																																																							
Kirkii_Version3_Juiced.00g138500																																																							
Kirkii_Version3_Juiced.00g138510																																																							
Kirkii_Version3_Juiced.00g138520																																																							
Kirkii_Version3_Juiced.00g138570																																																							
Kirkii_Version3_Juiced.00g138590																																																							
Kirkii_Version3_Juiced.00g138600																																																							
Kirkii_Version3_Juiced.00g138610																																																							
Kirkii_Version3_Juiced.00g138620																																																							
Kirkii_Version3_Juiced.00g138630																																																							
Kirkii_Version3_Juiced.00g138640																																																							
Kirkii_Version3_Juiced.00g138650																																																							
Kirkii_Version3_Juiced.00g138660																																																							
Kirkii_Version3_Juiced.00g138670																																																							
Kirkii_Version3_Juiced.00g138680																																																							
Kirkii_Version3_Juiced.00g138690																																																							
Kirkii_Version3_Juiced.00g138710																																																							
Kirkii_Version3_Juiced.00g138720																																																							
Kirkii_Version3_Juiced.00g138730																																																							
Kirkii_Version3_Juiced.00g138740																																																							
Kirkii_Version3_Juiced.00g138750																																																							
Kirkii_Version3_Juiced.00g138770																																																							
Kirkii_Version3_Juiced.00g138790																																																							
Kirkii_Version3_Juiced.00g138800																																																							
Kirkii_Version3_Juiced.00g138810																																																							
Kirkii_Version3_Juiced.00g138820																																																							
Kirkii_Version3_Juiced.00g138830																																																							
Kirkii_Version3_Juiced.00g138860																																																							
Kirkii_Version3_Juiced.00g138870																																																							
Kirkii_Version3_Juiced.00g138880																																																							
Kirkii_Version3_Juiced.00g138890																																																							
Kirkii_Version3_Juiced.00g138920																																																							
Kirkii_Version3_Juiced.00g138930																																																							
Kirkii_Version3_Juiced.00g138940																																																							
Kirkii_Version3_Juiced.00g138950																																																							
Kirkii_Version3_Juiced.00g138960																																																							
Kirkii_Version3_Juiced.00g138970																																																							
Kirkii_Version3_Juiced.00g138980																																																							
Kirkii_Version3_Juiced.00g138990																																																							
Kirkii_Version3_Juiced.00g139000																																																							
Kirkii_Version3_Juiced.00g139010																																																							
Kirkii_Version3_Juiced.00g139020																																																							
Kirkii_Version3_Juiced.00g139030																																																							
Kirkii_Version3_Juiced.00g139050																																																							
Kirkii_Version3_Juiced.00g139060																																																							
Kirkii_Version3_Juiced.00g139130																																																							
Kirkii_Version3_Juiced.00g139140																																																							
Kirkii_Version3_Juiced.00g139150																																																							
Kirkii_Version3_Juiced.00g139160																																																							
Kirkii_Version3_Juiced.00g139170																																																							
Kirkii_Version3_Juiced.00g139180																																																							
Kirkii_Version3_Juiced.00g139190																																																							
Kirkii_Version3_Juiced.00g139200																																																							
Kirkii_Version3_Juiced.00g139210																																																							
Kirkii_Version3_Juiced.00g139220																																																							
Kirkii_Version3_Juiced.00g139230																																																							
Kirkii_Version3_Juiced.00g139240																																																							
Kirkii_Version3_Juiced.00g139280																																																							
Kirkii_Version3_Juiced.00g139320																																																							
Kirkii_Version3_Juiced.00g139330																																																							
Kirkii_Version3_Juiced.00g139360																																																							
Kirkii_Version3_Juiced.00g139380																																																							
Kirkii_Version3_Juiced.00g139390																																																							
Kirkii_Version3_Juiced.00g139400																																																							
Kirkii_Version3_Juiced.00g139450																																																							
Kirkii_Version3_Juiced.00g139460																																																							
Kirkii_Version3_Juiced.00g139470																																																							
Kirkii_Version3_Juiced.00g139480																																																							
Kirkii_Version3_Juiced.00g139490																																																							
Kirkii_Version3_Juiced.00g139510																																																							
Kirkii_Version3_Juiced.00g139520																																																							
Kirkii_Version3_Juiced.00g139530																																																							
Kirkii_Version3_Juiced.00g139560																																																							
Kirkii_Version3_Juiced.00g139570																																																							
Kirkii_Version3_Juiced.00g139600																																																							
Kirkii_Version3_Juiced.00g139630																																																							
Kirkii_Version3_Juiced.00g139640																																																							
Kirkii_Version3_Juiced.00g139650																																																							
Kirkii_Version3_Juiced.00g139660																																																							
Kirkii_Version3_Juiced.00g139670																																																							
Kirkii_Version3_Juiced.00g139680																																																							
Kirkii_Version3_Juiced.00g139690																																																							
Kirkii_Version3_Juiced.00g139700																																																							
Kirkii_Version3_Juiced.00g139710																																																							
Kirkii_Version3_Juiced.00g139720																																																							
Kirkii_Version3_Juiced.00g139730																																																							
Kirkii_Version3_Juiced.00g139740																																																							
Kirkii_Version3_Juiced.00g139750																																																							
Kirkii_Version3_Juiced.00g139760																																																							
Kirkii_Version3_Juiced.00g139770																																																							
Kirkii_Version3_Juiced.00g139780																																																							
Kirkii_Version3_Juiced.00g139810																																																							
Kirkii_Version3_Juiced.00g139820																																																							
Kirkii_Version3_Juiced.00g139830																																																							
Kirkii_Version3_Juiced.00g139840																																																							
Kirkii_Version3_Juiced.00g139850																																																							
Kirkii_Version3_Juiced.00g139860																																																							
Kirkii_Version3_Juiced.00g139870																																																							
Kirkii_Version3_Juiced.00g139880																																																							
Kirkii_Version3_Juiced.00g139890																																																							
Kirkii_Version3_Juiced.00g139900																																																							
Kirkii_Version3_Juiced.00g139910																																																							
Kirkii_Version3_Juiced.00g139930																																																							
Kirkii_Version3_Juiced.00g139940																																																							
Kirkii_Version3_Juiced.00g139950																																																							
Kirkii_Version3_Juiced.00g139960																																																							
Kirkii_Version3_Juiced.00g139970																																																							
Kirkii_Version3_Juiced.00g139980																																																							
Kirkii_Version3_Juiced.00g139990																																																							
Kirkii_Version3_Juiced.00g140000																																																							
Kirkii_Version3_Juiced.00g140010																																																							
Kirkii_Version3_Juiced.00g140020																																																							
Kirkii_Version3_Juiced.00g140030																																																							
