#Gene	Overall Prediction	TargetP	iPSORT	LOCALIZER	Predotar
Ccan_CDP19325	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19326	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21466	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21467	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Ccan_CDP21468	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19329	dual	plastid	mitochondrial	non-organellar	non-organellar
Ccan_CDP19327	dual	dual	mitochondrial	non-organellar	non-organellar
Ccan_CDP19328	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19330	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21469	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19331	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21470	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ccan_CDP19332	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ccan_CDP21471	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21472	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Ccan_CDP19336	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19333	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ccan_CDP19335	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19334	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21473	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ccan_CDP21474	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21475	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19337	plastid	plastid	plastid	non-organellar	plastid
Ccan_CDP19338	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ccan_CDP21476	plastid	non-organellar	plastid	plastid	non-organellar
Ccan_CDP19339	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21477	plastid	non-organellar	plastid	non-organellar	N/A
Ccan_CDP19340	plastid	plastid	non-organellar	non-organellar	non-organellar
Ccan_CDP21478	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21479	mitochondrial	mitochondrial	mitochondrial	non-organellar	N/A
Ccan_CDP21480	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Ccan_CDP19341	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19342	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19343	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21481	plastid	non-organellar	plastid	non-organellar	non-organellar
Ccan_CDP21482	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19349	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19347	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19351	plastid	plastid	plastid	non-organellar	non-organellar
Ccan_CDP19344	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Ccan_CDP19346	dual	dual	mitochondrial	non-organellar	non-organellar
Ccan_CDP19350	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19345	plastid	plastid	non-organellar	non-organellar	non-organellar
Ccan_CDP19348	dual	dual	plastid	plastid	non-organellar
Ccan_CDP19352	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21483	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21484	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19353	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Ccan_CDP21485	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21486	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21487	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21488	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Ccan_CDP19354	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19355	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19356	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21489	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Ccan_CDP21491	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Ccan_CDP21490	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Ccan_CDP21492	dual	dual	plastid	plastid	plastid
Ccan_CDP21494	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21493	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21495	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21496	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21497	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ccan_CDP21498	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Ccan_CDP21499	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ccan_CDP19357	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Ccan_CDP19358	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19359	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Ccan_CDP19363	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19365	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19367	mitochondrial	non-organellar	mitochondrial	non-organellar	N/A
Ccan_CDP19368	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19362	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Ccan_CDP19366	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19361	plastid	plastid	plastid	plastid	non-organellar
Ccan_CDP19364	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19360	plastid	plastid	plastid	non-organellar	non-organellar
Ccan_CDP21500	plastid	plastid	non-organellar	non-organellar	N/A
Ccan_CDP19369	mitochondrial	mitochondrial	mitochondrial	non-organellar	mitochondrial
Ccan_CDP19370	mitochondrial	mitochondrial	mitochondrial	non-organellar	mitochondrial
Ccan_CDP21502	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Ccan_CDP21503	plastid	non-organellar	plastid	non-organellar	non-organellar
Ccan_CDP21505	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Ccan_CDP21504	plastid	non-organellar	plastid	plastid	non-organellar
Ccan_CDP21506	plastid	plastid	non-organellar	non-organellar	non-organellar
Ccan_CDP21507	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21508	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19388	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19389	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19387	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19390	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21509	dual	dual	mitochondrial	mitochondrial	non-organellar
Ccan_CDP21510	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Ccan_CDP19392	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19391	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21511	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21512	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19395	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Ccan_CDP19397	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19394	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Ccan_CDP19393	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19396	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Ccan_CDP21513	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21515	plastid	non-organellar	plastid	non-organellar	non-organellar
Ccan_CDP21514	mitochondrial	mitochondrial	non-organellar	non-organellar	N/A
Ccan_CDP21517	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21516	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21518	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Ccan_CDP21519	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21520	plastid	non-organellar	plastid	non-organellar	non-organellar
Ccan_CDP21521	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19400	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19401	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21522	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21523	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21524	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21525	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19403	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19405	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19402	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19404	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21527	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ccan_CDP21526	plastid	plastid	non-organellar	non-organellar	non-organellar
Ccan_CDP19406	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19407	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21528	plastid	plastid	plastid	non-organellar	N/A
Ccan_CDP21529	dual	dual	plastid	plastid	plastid
Ccan_CDP19408	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19409	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21530	dual	dual	mitochondrial	non-organellar	non-organellar
Ccan_CDP21531	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Ccan_CDP21532	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21533	dual	dual	plastid	plastid	plastid
Ccan_CDP21535	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ccan_CDP21534	plastid	plastid	plastid	non-organellar	non-organellar
Ccan_CDP19415	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Ccan_CDP19416	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19414	plastid	plastid	non-organellar	plastid	non-organellar
Ccan_CDP21536	dual	dual	mitochondrial	plastid	non-organellar
Ccan_CDP21538	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Ccan_CDP21537	plastid	non-organellar	plastid	non-organellar	non-organellar
Ccan_CDP21539	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Ccan_CDP19417	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21540	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21541	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Ccan_CDP19418	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21542	dual	plastid	mitochondrial	plastid	non-organellar
Ccan_CDP21544	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21543	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21545	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21546	plastid	non-organellar	plastid	non-organellar	non-organellar
Ccan_CDP21547	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21549	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Ccan_CDP21548	plastid	non-organellar	plastid	non-organellar	non-organellar
Ccan_CDP21550	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19420	plastid	non-organellar	plastid	non-organellar	non-organellar
Ccan_CDP19425	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19423	dual	mitochondrial	plastid	non-organellar	non-organellar
Ccan_CDP19422	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Ccan_CDP19424	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19419	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19421	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19426	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19428	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19427	dual	mitochondrial	plastid	non-organellar	non-organellar
Ccan_CDP21551	plastid	non-organellar	plastid	non-organellar	non-organellar
Ccan_CDP19429	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ccan_CDP21552	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21553	plastid	non-organellar	plastid	non-organellar	non-organellar
Ccan_CDP21554	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Ccan_CDP21555	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21556	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19433	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21557	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21558	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21559	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19435	plastid	plastid	non-organellar	non-organellar	non-organellar
Ccan_CDP19434	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Ccan_CDP19441	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19439	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Ccan_CDP19440	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19438	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19437	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19436	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Ccan_CDP21560	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19442	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21561	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Ccan_CDP21562	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Ccan_CDP21563	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21565	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21566	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19443	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19444	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21567	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19445	dual	dual	mitochondrial	plastid	plastid
Ccan_CDP21568	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19446	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21569	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Ccan_CDP21570	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21571	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21572	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21573	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21574	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21575	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ccan_CDP21576	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Ccan_CDP19455	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19454	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21577	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19456	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21579	mitochondrial	mitochondrial	mitochondrial	mitochondrial	N/A
Ccan_CDP21578	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ccan_CDP19458	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19457	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21580	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19459	plastid	non-organellar	plastid	non-organellar	plastid
Ccan_CDP19460	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19465	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Ccan_CDP19462	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19466	plastid	plastid	plastid	plastid	non-organellar
Ccan_CDP19461	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19463	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19464	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19468	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19467	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Ccan_CDP21581	plastid	non-organellar	plastid	non-organellar	non-organellar
Ccan_CDP19469	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19470	plastid	plastid	non-organellar	non-organellar	plastid
Ccan_CDP21582	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21583	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19472	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19471	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21584	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19475	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19474	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19473	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ccan_CDP19479	plastid	non-organellar	non-organellar	non-organellar	plastid
Ccan_CDP19480	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19477	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19478	mitochondrial	mitochondrial	non-organellar	mitochondrial	non-organellar
Ccan_CDP19476	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21585	mitochondrial	mitochondrial	non-organellar	non-organellar	mitochondrial
Ccan_CDP19482	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19483	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19481	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19484	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21586	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21587	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19485	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ccan_CDP21588	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Ccan_CDP21589	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21590	mitochondrial	non-organellar	mitochondrial	non-organellar	N/A
Ccan_CDP21591	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19487	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Ccan_CDP19486	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19489	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19488	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19490	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19491	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21592	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Ccan_CDP21593	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19493	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Ccan_CDP19492	dual	dual	mitochondrial	dual	mitochondrial
Ccan_CDP19494	dual	dual	plastid	plastid	N/A
Ccan_CDP21594	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21595	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21596	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21597	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Ccan_CDP21598	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21599	dual	non-organellar	mitochondrial	non-organellar	plastid
Ccan_CDP19496	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19498	dual	dual	mitochondrial	plastid	N/A
Ccan_CDP19497	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19495	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21600	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21601	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21602	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19499	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21603	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Ccan_CDP21604	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21605	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21606	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ccan_CDP19501	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19502	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19503	plastid	non-organellar	plastid	non-organellar	non-organellar
Ccan_CDP19500	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21608	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21607	plastid	non-organellar	plastid	non-organellar	non-organellar
Ccan_CDP21609	plastid	plastid	plastid	non-organellar	N/A
Ccan_CDP19506	dual	dual	plastid	plastid	N/A
Ccan_CDP19505	dual	dual	plastid	dual	non-organellar
Ccan_CDP19504	plastid	non-organellar	non-organellar	plastid	non-organellar
Ccan_CDP21610	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21611	plastid	non-organellar	plastid	non-organellar	non-organellar
Ccan_CDP21612	dual	mitochondrial	plastid	non-organellar	non-organellar
Ccan_CDP21613	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19518	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19519	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21614	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Ccan_CDP21615	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21616	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21617	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Ccan_CDP21618	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21619	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21620	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21621	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21622	mitochondrial	mitochondrial	non-organellar	mitochondrial	N/A
Ccan_CDP21623	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21624	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19520	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21625	plastid	plastid	plastid	non-organellar	non-organellar
Ccan_CDP21626	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21627	plastid	plastid	non-organellar	plastid	non-organellar
Ccan_CDP19521	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21628	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21629	plastid	non-organellar	plastid	non-organellar	non-organellar
Ccan_CDP21631	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19522	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19524	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ccan_CDP19523	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21632	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21633	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21634	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ccan_CDP21635	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19531	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19525	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19528	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19532	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19527	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19530	dual	dual	mitochondrial	non-organellar	non-organellar
Ccan_CDP19526	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19529	plastid	non-organellar	plastid	non-organellar	non-organellar
Ccan_CDP19533	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21636	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21637	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21638	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP21639	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Ccan_CDP19541	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Ccan_CDP19540	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19536	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Ccan_CDP19537	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19539	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19534	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19543	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19538	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19535	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ccan_CDP19542	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
