#Gene	Overall Prediction	TargetP	iPSORT	LOCALIZER	Predotar
Ceug_LOC113758896_rna44065	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113758897_rna44068	dual	dual	mitochondrial	non-organellar	non-organellar
Ceug_LOC113757978_rna43221	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113757979_rna43231	plastid	non-organellar	plastid	non-organellar	non-organellar
Ceug_LOC113757976_rna7831	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113757974_rna43225	dual	dual	mitochondrial	mitochondrial	mitochondrial
Ceug_LOC113757975_rna43220	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113757972_rna43226	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113757973_rna43222	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Ceug_LOC113757970_rna43219	dual	non-organellar	mitochondrial	non-organellar	plastid
Ceug_LOC113757971_rna43217	plastid	non-organellar	plastid	non-organellar	non-organellar
Ceug_LOC113752338_rna37300	plastid	plastid	plastid	non-organellar	non-organellar
Ceug_LOC113752333_rna37271	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113752332_rna37268	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113752331_rna37267	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113752330_rna37266	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ceug_LOC113752336_rna37280	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113752335_rna37279	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113752334_rna37277	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113783036_rna33025	plastid	non-organellar	plastid	plastid	plastid
Ceug_LOC113783037_rna31027	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113783038_rna2163	dual	mitochondrial	plastid	non-organellar	non-organellar
Ceug_LOC113783039_rna32850	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113761291_rna7341	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113765201_rna12135	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113765200_rna13079	dual	dual	mitochondrial	mitochondrial	mitochondrial
Ceug_LOC113765203_rna11805	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113765202_rna13455	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113765205_rna11806	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113765207_rna13645	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113765206_rna2965	dual	dual	plastid	non-organellar	non-organellar
Ceug_LOC113765209_rna11870	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113765208_rna13646	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113752804_rna39401	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113752807_rna39481	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113752806_rna39435	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113752801_rna39394	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113752800_rna39374	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113752802_rna39395	plastid	plastid	plastid	plastid	non-organellar
Ceug_LOC113752808_rna39524	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113756360_rna41757	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113756361_rna41758	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113756362_rna41759	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113756365_rna41760	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113756366_rna41761	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113756368_rna41762	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113756369_rna41763	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Ceug_LOC113750403_rna34640	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113750402_rna34639	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113781252_rna30574	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113750400_rna3292	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113750407_rna34647	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Ceug_LOC113750406_rna34646	plastid	plastid	plastid	plastid	plastid
Ceug_LOC113750405_rna34645	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113750404_rna34644	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113781258_rna29718	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113781259_rna29340	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113750409_rna3196	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113750408_rna34648	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113764152_rna4106	plastid	non-organellar	plastid	non-organellar	non-organellar
Ceug_LOC113764153_rna5946	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Ceug_LOC113764150_rna4748	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113764151_rna7013	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113764156_rna5986	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113764157_rna10462	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113764154_rna3301	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ceug_LOC113764155_rna7561	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Ceug_LOC113764158_rna4402	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113764159_rna8947	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113766796_rna14073	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113766797_rna14074	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113766794_rna603	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113766795_rna14072	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Ceug_LOC113751758_rna38325	dual	non-organellar	mitochondrial	plastid	non-organellar
Ceug_LOC113766793_rna14071	dual	dual	mitochondrial	non-organellar	non-organellar
Ceug_LOC113766790_rna14068	dual	plastid	mitochondrial	non-organellar	non-organellar
Ceug_LOC113766791_rna14069	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113751754_rna39186	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113751755_rna39182	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113751756_rna2890	dual	dual	mitochondrial	mitochondrial	non-organellar
Ceug_LOC113751757_rna39185	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113751751_rna39026	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ceug_LOC113766798_rna14076	dual	dual	mitochondrial	non-organellar	non-organellar
Ceug_LOC113751753_rna39677	plastid	plastid	plastid	plastid	non-organellar
Ceug_LOC113769649_rna1045	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113763319_rna2260	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113763318_rna7371	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113763311_rna3620	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113763310_rna4915	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ceug_LOC113763313_rna7065	mitochondrial	mitochondrial	mitochondrial	non-organellar	mitochondrial
Ceug_LOC113763312_rna7153	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113763315_rna6523	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ceug_LOC113763317_rna10429	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113763316_rna5322	plastid	non-organellar	plastid	non-organellar	non-organellar
Ceug_LOC113767548_rna15942	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113767549_rna16113	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113768598_rna16016	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113768599_rna14087	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113767540_rna15659	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113767541_rna14717	dual	dual	non-organellar	plastid	non-organellar
Ceug_LOC113767542_rna14718	dual	dual	mitochondrial	mitochondrial	non-organellar
Ceug_LOC113768595_rna16054	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113767544_rna14714	mitochondrial	mitochondrial	mitochondrial	non-organellar	mitochondrial
Ceug_LOC113767545_rna15692	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ceug_LOC113767546_rna15693	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113768591_rna16684	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113755123_rna40632	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Ceug_LOC113755121_rna40625	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113755120_rna40626	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113755127_rna40633	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113755126_rna40628	dual	dual	plastid	plastid	non-organellar
Ceug_LOC113755125_rna40631	dual	plastid	mitochondrial	non-organellar	non-organellar
Ceug_LOC113755124_rna40629	dual	dual	plastid	plastid	plastid
Ceug_LOC113755129_rna40635	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113755128_rna40634	mitochondrial	mitochondrial	non-organellar	non-organellar	N/A
Ceug_LOC113752359_rna37331	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113770416_rna19653	plastid	plastid	non-organellar	non-organellar	non-organellar
Ceug_LOC113770417_rna19392	dual	dual	mitochondrial	mitochondrial	non-organellar
Ceug_LOC113764932_rna11234	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113764933_rna3919	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113770412_rna19387	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113770413_rna17384	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113764936_rna13056	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113764937_rna3709	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113764938_rna11262	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113764939_rna11271	mitochondrial	non-organellar	non-organellar	mitochondrial	N/A
Ceug_LOC113770418_rna19394	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113770419_rna19390	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113768409_rna16527	dual	mitochondrial	plastid	plastid	non-organellar
Ceug_LOC113748578_rna34812	plastid	plastid	plastid	plastid	non-organellar
Ceug_LOC113754963_rna40472	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113761269_rna2547	plastid	non-organellar	non-organellar	plastid	non-organellar
Ceug_LOC113761268_rna9736	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113761263_rna1794	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113761262_rna10735	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113761261_rna7792	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113761260_rna7021	plastid	non-organellar	plastid	non-organellar	non-organellar
Ceug_LOC113761267_rna10211	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Ceug_LOC113761266_rna6625	plastid	plastid	plastid	plastid	plastid
Ceug_LOC113761265_rna5918	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113761264_rna9738	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113768400_rna15446	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113752478_rna1191	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113752479_rna37592	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113752474_rna37585	mitochondrial	mitochondrial	non-organellar	mitochondrial	mitochondrial
Ceug_LOC113752475_rna37586	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113752476_rna37590	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113752477_rna37591	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113752470_rna37579	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113752471_rna37580	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113752472_rna37582	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113752473_rna37583	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113768404_rna14277	mitochondrial	mitochondrial	non-organellar	non-organellar	N/A
Ceug_LOC113768405_rna14671	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ceug_LOC113768406_rna15303	dual	dual	plastid	plastid	non-organellar
Ceug_LOC113761889_rna6119	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Ceug_LOC113761888_rna8797	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Ceug_LOC113761887_rna2222	dual	dual	mitochondrial	non-organellar	non-organellar
Ceug_LOC113761886_rna6446	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113761885_rna9749	dual	dual	mitochondrial	non-organellar	non-organellar
Ceug_LOC113761884_rna10033	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113761883_rna3110	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113761882_rna7243	plastid	non-organellar	plastid	non-organellar	non-organellar
Ceug_LOC113761881_rna10774	plastid	non-organellar	plastid	non-organellar	non-organellar
Ceug_LOC113761880_rna5806	plastid	non-organellar	plastid	non-organellar	non-organellar
Ceug_LOC113760134_rna9815	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ceug_LOC113760135_rna9816	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113760136_rna9818	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ceug_LOC113760137_rna9823	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113760130_rna9813	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113760131_rna4905	plastid	non-organellar	plastid	non-organellar	non-organellar
Ceug_LOC113760132_rna9814	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113760133_rna188	dual	dual	plastid	non-organellar	non-organellar
Ceug_LOC113760138_rna9827	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113760139_rna9828	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113783061_rna30746	mitochondrial	mitochondrial	non-organellar	non-organellar	mitochondrial
Ceug_LOC113783060_rna31016	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113783063_rna32978	mitochondrial	mitochondrial	mitochondrial	non-organellar	mitochondrial
Ceug_LOC113783062_rna32833	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113783065_rna32979	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113783064_rna2994	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113783067_rna31232	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113783066_rna31490	plastid	plastid	plastid	plastid	plastid
Ceug_LOC113783069_rna31475	plastid	plastid	plastid	plastid	plastid
Ceug_LOC113783068_rna31233	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113773177_rna21392	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113774888_rna20792	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113774881_rna23993	dual	dual	plastid	plastid	plastid
Ceug_LOC113774880_rna20988	dual	dual	plastid	plastid	plastid
Ceug_LOC113774883_rna20910	dual	dual	mitochondrial	non-organellar	non-organellar
Ceug_LOC113774882_rna21738	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113774885_rna3910	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113774884_rna20912	dual	dual	plastid	dual	dual
Ceug_LOC113774887_rna20789	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113774886_rna24296	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113775820_rna21206	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113775821_rna22928	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113775822_rna21241	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113775823_rna21449	plastid	plastid	non-organellar	plastid	non-organellar
Ceug_LOC113772836_rna20651	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113775825_rna1956	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113775826_rna24120	plastid	plastid	plastid	non-organellar	non-organellar
Ceug_LOC113775827_rna20972	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113775828_rna20704	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113775829_rna22229	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113772838_rna1812	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ceug_LOC113772839_rna20670	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113782332_rna32262	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113782333_rna32263	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113782330_rna32259	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113782331_rna938	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113782336_rna32265	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113782337_rna32267	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113782334_rna959	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ceug_LOC113782335_rna32264	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113782338_rna32269	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113782339_rna32275	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113772343_rna20098	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113761700_rna5335	dual	dual	plastid	non-organellar	non-organellar
Ceug_LOC113781057_rna2646	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113761702_rna5246	dual	dual	plastid	plastid	plastid
Ceug_LOC113781055_rna30116	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113761704_rna7925	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113781053_rna29100	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113773879_rna23390	dual	dual	mitochondrial	mitochondrial	mitochondrial
Ceug_LOC113757651_rna42921	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113773871_rna23365	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113773870_rna23363	plastid	non-organellar	plastid	non-organellar	non-organellar
Ceug_LOC113773873_rna24442	plastid	non-organellar	non-organellar	non-organellar	plastid
Ceug_LOC113773872_rna23383	dual	dual	mitochondrial	non-organellar	non-organellar
Ceug_LOC113773875_rna23388	dual	dual	mitochondrial	mitochondrial	non-organellar
Ceug_LOC113773874_rna23387	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ceug_LOC113773876_rna23389	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113750609_rna35156	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Ceug_LOC113750608_rna35155	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Ceug_LOC113773721_rna22950	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113773723_rna22977	plastid	plastid	non-organellar	plastid	non-organellar
Ceug_LOC113762213_rna10066	dual	dual	plastid	non-organellar	non-organellar
Ceug_LOC113762212_rna10065	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113762211_rna4189	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113762210_rna4188	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Ceug_LOC113762217_rna4064	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113762216_rna8367	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113762215_rna8368	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113756165_rna41585	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113780680_rna29313	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113762219_rna6385	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Ceug_LOC113762218_rna3538	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113780681_rna29315	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113758418_rna43633	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113758419_rna43634	plastid	plastid	plastid	non-organellar	non-organellar
Ceug_LOC113781010_rna28640	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113781011_rna28454	dual	dual	plastid	non-organellar	non-organellar
Ceug_LOC113781016_rna28024	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113781017_rna29293	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113781014_rna28387	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113781015_rna28025	plastid	non-organellar	plastid	plastid	non-organellar
Ceug_LOC113758410_rna43628	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113758411_rna43629	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113781018_rna27909	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113780683_rna29324	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113758414_rna43631	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113758415_rna43627	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113758417_rna43632	mitochondrial	mitochondrial	non-organellar	mitochondrial	non-organellar
Ceug_LOC113751556_rna39686	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113759768_rna9124	plastid	plastid	non-organellar	non-organellar	non-organellar
Ceug_LOC113774069_rna23772	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113774068_rna23771	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113774067_rna23770	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113774066_rna23769	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113774063_rna2962	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113774062_rna23768	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113774061_rna23855	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113770999_rna17241	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113770998_rna17239	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Ceug_LOC113770997_rna17238	plastid	plastid	plastid	non-organellar	non-organellar
Ceug_LOC113770995_rna1285	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Ceug_LOC113770994_rna17233	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113770993_rna17227	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113770992_rna17226	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113770991_rna17225	plastid	plastid	plastid	non-organellar	non-organellar
Ceug_LOC113770990_rna1284	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113751559_rna39717	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113761748_rna3271	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113750648_rna35230	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113780862_rna30131	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113761744_rna2189	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113761745_rna6989	plastid	non-organellar	plastid	non-organellar	non-organellar
Ceug_LOC113761746_rna4363	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113761747_rna7880	dual	mitochondrial	plastid	non-organellar	non-organellar
Ceug_LOC113750641_rna35218	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113750640_rna2378	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113761742_rna9296	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113750642_rna35219	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113751598_rna36043	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113751599_rna38421	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113751596_rna1770	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113751597_rna38888	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113751594_rna39731	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113751595_rna1933	dual	dual	mitochondrial	non-organellar	non-organellar
Ceug_LOC113751592_rna37299	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113751593_rna37991	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Ceug_LOC113751590_rna37651	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Ceug_LOC113751591_rna37127	plastid	non-organellar	plastid	non-organellar	non-organellar
