Not-organelle-targeted	Organelle-targeted	Organelle-targeted_Interacting	Organelle-targeted_Non-interacting	Enzyme_Complexes	Mitochondria-targeted	Plastid-targeted	Mitochondria-targeted_Interacting	Mitochondria-targeted_Non-interacting	Mitochondria_Enzyme_Complexes	Plastid-targeted_Interacting	Plastid-targeted_Non-interacting	Plastid_Enzyme_Complexes	mt-DNA_RRR	mt-Mito_TAT	mt-Mitoribosome	mt-Mitoribosome;Large_Subunit	mt-Mitoribosome;Small_Subunit	mt-OXPHOS	mt-OXPHOS;Complex_I	mt-OXPHOS;Complex_III	mt-OXPHOS;Complex_IV	mt-OXPHOS;Complex_V	mt-PPR	mt-Transcription_and_Transcript_Maturation	mt-Transcription_and_Transcript_Maturation;Intron_Splicing	mt-Transcription_and_Transcript_Maturation;RNA_Polymerase	mt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	mt-Transcription_and_Transcript_Maturation;mTERF	mt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	mt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	mt-tRNA_Aminoacylation	pt-ACCase	pt-CLP	pt-Chlororibosome	pt-Chlororibosome;Large_Subunit	pt-Chlororibosome;Small_Subunit	pt-DNA_RRR	pt-PPR	pt-Photosynthesis	pt-Photosynthesis;ATP_Synthase	pt-Photosynthesis;Cytochrome_b6f	pt-Photosynthesis;NDH	pt-Photosynthesis;PSI	pt-Photosynthesis;PSII	pt-Photosynthesis;Rubisco	pt-Transcription_and_Transcript_Maturation	pt-Transcription_and_Transcript_Maturation;Intron_Splicing	pt-Transcription_and_Transcript_Maturation;RNA_Polymerase	pt-Transcription_and_Transcript_Maturation;Sigma_Factor	pt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	pt-Transcription_and_Transcript_Maturation;mTERF	pt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	pt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	pt-tRNA_Aminoacylation
Ccan_CDP20587	Ccan_CDP13900	Ccan_CDP17138	Ccan_CDO96991		Ccan_CDP13894	Ccan_CDP13960		Ccan_CDP17009			Ccan_CDO97093																																												
Ccan_CDP20588	Ccan_CDP13819	Ccan_CDP01652	Ccan_CDP08620		Ccan_CDP07753	Ccan_CDP05156		Ccan_CDO98660			Ccan_CDP15516																																												
Ccan_CDP20589	Ccan_CDO99845	Ccan_CDP02160	Ccan_CDP00151		Ccan_CDP15512	Ccan_CDP20928		Ccan_CDP14391			Ccan_CDP08605																																												
Ccan_CDP20591	Ccan_CDP05300	Ccan_CDP16613	Ccan_CDP16546		Ccan_CDP08554	Ccan_CDO99808		Ccan_CDP12706			Ccan_CDP17970																																												
Ccan_CDP20592	Ccan_CDO96870	Ccan_CDP01995	Ccan_CDP05042		Ccan_CDP17819	Ccan_CDO99764		Ccan_CDO98603			Ccan_CDP07781																																												
Ccan_CDP20590	Ccan_CDP05134	Ccan_CDP01779	Ccan_CDP05094		Ccan_CDO97577	Ccan_CDP08818		Ccan_CDO98107			Ccan_CDP05374																																												
Ccan_CDP20593	Ccan_CDO97696	Ccan_CDP02373	Ccan_CDP17972		Ccan_CDP13926	Ccan_CDP08802		Ccan_CDO97766			Ccan_CDP00143																																												
Ccan_CDP20595	Ccan_CDP04997	Ccan_CDP01992	Ccan_CDP05152		Ccan_CDP05267	Ccan_CDP08898		Ccan_CDO97969			Ccan_CDO96738																																												
Ccan_CDP20594	Ccan_CDO96977	Ccan_CDP01618	Ccan_CDP05341		Ccan_CDO99894	Ccan_CDP08560		Ccan_CDP16930			Ccan_CDP05331																																												
Ccan_CDP20598	Ccan_CDP04934	Ccan_CDP02762	Ccan_CDO97078		Ccan_CDP08891	Ccan_CDO97312		Ccan_CDO98134			Ccan_CDP04908																																												
Ccan_CDP20596	Ccan_CDP05016	Ccan_CDP01937	Ccan_CDP14036		Ccan_CDO97301	Ccan_CDP08800		Ccan_CDO98268			Ccan_CDO97538																																												
Ccan_CDP20602	Ccan_CDO97271	Ccan_CDP02099	Ccan_CDP07712		Ccan_CDP15198	Ccan_CDP08623		Ccan_CDO98592			Ccan_CDO97703																																												
Ccan_CDP20600	Ccan_CDP17828	Ccan_CDP01627	Ccan_CDO99830		Ccan_CDO97579	Ccan_CDO99598		Ccan_CDO98290			Ccan_CDP07753																																												
Ccan_CDP20601	Ccan_CDO96746	Ccan_CDP01860	Ccan_CDP05361		Ccan_CDP05217	Ccan_CDP09378		Ccan_CDO98426			Ccan_CDP08554																																												
Ccan_CDP20599	Ccan_CDP18381	Ccan_CDP02356	Ccan_CDP13889		Ccan_CDO97370	Ccan_CDO97264		Ccan_CDO97756			Ccan_CDP17819																																												
Ccan_CDP20597	Ccan_CDP06816	Ccan_CDP02022	Ccan_CDP05043		Ccan_CDP09373	Ccan_CDO97393		Ccan_CDP12683			Ccan_CDO97577																																												
Ccan_CDP20603	Ccan_CDP05305	Ccan_CDP02609	Ccan_CDO99883		Ccan_CDP05019	Ccan_CDO99995		Ccan_CDP14849			Ccan_CDP13926																																												
Ccan_CDP20605	Ccan_CDP09376	Ccan_CDP08407	Ccan_CDP06836		Ccan_CDP15240	Ccan_CDO99996		Ccan_CDO98503			Ccan_CDP05267																																												
Ccan_CDP20607	Ccan_CDP09355	Ccan_CDP02297	Ccan_CDO99885		Ccan_CDP16534	Ccan_CDP17775		Ccan_CDP12299			Ccan_CDP08891																																												
Ccan_CDP20606	Ccan_CDP08658	Ccan_CDP02463	Ccan_CDP05291		Ccan_CDP00142	Ccan_CDP09324		Ccan_CDO98450			Ccan_CDO97301																																												
Ccan_CDP20608	Ccan_CDP00032	Ccan_CDP02272	Ccan_CDP08853		Ccan_CDP08643	Ccan_CDP08546		Ccan_CDP16933			Ccan_CDP15198																																												
Ccan_CDP20609	Ccan_CDO97596	Ccan_CDP16744	Ccan_CDP04933		Ccan_CDP07772	Ccan_CDO99738		Ccan_CDP17007			Ccan_CDP17761																																												
Ccan_CDP20610	Ccan_CDP13862	Ccan_CDP16634	Ccan_CDP05254		Ccan_CDO99905	Ccan_CDP08785		Ccan_CDO97924			Ccan_CDO97579																																												
Ccan_CDP20611	Ccan_CDP13950	Ccan_CDP16660	Ccan_CDP05133		Ccan_CDP09350	Ccan_CDO97569		Ccan_CDP16402			Ccan_CDO97370																																												
Ccan_CDP20615	Ccan_CDP15180	Ccan_CDP02085	Ccan_CDP09495		Ccan_CDP14051	Ccan_CDP13880		Ccan_CDO98675			Ccan_CDP09373																																												
Ccan_CDP20612	Ccan_CDO97160	Ccan_CDP02378	Ccan_CDO96999		Ccan_CDO99567	Ccan_CDP05184		Ccan_CDO98117			Ccan_CDP05019																																												
Ccan_CDP20614	Ccan_CDP17534	Ccan_CDP04689	Ccan_CDP05131		Ccan_CDO97704	Ccan_CDP05037		Ccan_CDO98310			Ccan_CDO97678																																												
Ccan_CDP20613	Ccan_CDP04930	Ccan_CDP02643	Ccan_CDO97244		Ccan_CDO99769	Ccan_CDO97214		Ccan_CDO98596			Ccan_CDP00127																																												
Ccan_CDP20616	Ccan_CDP08697	Ccan_CDP02608	Ccan_CDO97707		Ccan_CDO97169	Ccan_CDP18666		Ccan_CDP16914			Ccan_CDO97088																																												
Ccan_CDP17014	Ccan_CDP06835	Ccan_CDP16008	Ccan_CDO97700		Ccan_CDP09402	Ccan_CDP09365		Ccan_CDO98393			Ccan_CDP00142																																												
Ccan_CDP17013	Ccan_CDP09382	Ccan_CDP02290	Ccan_CDP13892		Ccan_CDP15245	Ccan_CDP17818		Ccan_CDO97978			Ccan_CDP20620																																												
Ccan_CDP20617	Ccan_CDO99832	Ccan_CDP02300	Ccan_CDP09448		Ccan_CDP05128	Ccan_CDO99501		Ccan_CDO98328			Ccan_CDO99828																																												
Ccan_CDP20624	Ccan_CDP05310	Ccan_CDP02430	Ccan_CDP08846		Ccan_CDP05032	Ccan_CDP14041		Ccan_CDP14858			Ccan_CDO96982																																												
Ccan_CDP20628	Ccan_CDP09428	Ccan_CDP02055	Ccan_CDP15520		Ccan_CDO97643	Ccan_CDO96985		Ccan_CDO97997			Ccan_CDP07772																																												
Ccan_CDP20626	Ccan_CDP06845	Ccan_CDP01955	Ccan_CDO99491		Ccan_CDO99683	Ccan_CDP08757		Ccan_CDO98304			Ccan_CDO99905																																												
Ccan_CDP20627	Ccan_CDP09503	Ccan_CDP02087	Ccan_CDP13881		Ccan_CDP15242	Ccan_CDP07719		Ccan_CDP14844			Ccan_CDO97623																																												
Ccan_CDP20625	Ccan_CDP08771	Ccan_CDP01465	Ccan_CDO96949		Ccan_CDO99712	Ccan_CDO97194		Ccan_CDO98501			Ccan_CDP09350																																												
Ccan_CDP20629	Ccan_CDP13856	Ccan_CDP02249	Ccan_CDO97595		Ccan_CDO97115	Ccan_CDP08794		Ccan_CDP16992			Ccan_CDP08871																																												
Ccan_CDP20631	Ccan_CDP05289	Ccan_CDP12886	Ccan_CDO97356		Ccan_CDO99841	Ccan_CDP17787		Ccan_CDO98440			Ccan_CDP14051																																												
Ccan_CDP20630	Ccan_CDP13949	Ccan_CDP04658	Ccan_CDO97705		Ccan_CDP08729	Ccan_CDP05008		Ccan_CDP12690			Ccan_CDP09500																																												
Ccan_CDP20632	Ccan_CDO99932	Ccan_CDP12844	Ccan_CDP07725		Ccan_CDO97216	Ccan_CDP05247		Ccan_CDP15043			Ccan_CDP05146																																												
Ccan_CDP20635	Ccan_CDP08556	Ccan_CDP01988	Ccan_CDO97309		Ccan_CDP15177	Ccan_CDP17965		Ccan_CDP12382			Ccan_CDO97169																																												
Ccan_CDP20636	Ccan_CDP13974	Ccan_CDP08205	Ccan_CDO99909		Ccan_CDP09356	Ccan_CDP17816		Ccan_CDO98271			Ccan_CDP09402																																												
Ccan_CDP20637	Ccan_CDP17822	Ccan_CDP18487	Ccan_CDP13891		Ccan_CDP05095	Ccan_CDO97389		Ccan_CDO97757			Ccan_CDO97483																																												
Ccan_CDP20638	Ccan_CDP08618	Ccan_CDP18486	Ccan_CDP00050		Ccan_CDP09493	Ccan_CDO97574		Ccan_CDO98622			Ccan_CDP15245																																												
Ccan_CDP20639	Ccan_CDP04919	Ccan_CDP13436	Ccan_CDO97336		Ccan_CDP00130	Ccan_CDP18244		Ccan_CDO97905			Ccan_CDP05032																																												
Ccan_CDP20649	Ccan_CDP05219	Ccan_CDP14455	Ccan_CDP08867		Ccan_CDP09485	Ccan_CDO96991		Ccan_CDO98239			Ccan_CDO99683																																												
Ccan_CDP20646	Ccan_CDO97449	Ccan_CDP13457	Ccan_CDP08826		Ccan_CDP09310	Ccan_CDP08620		Ccan_CDP19374			Ccan_CDP15242																																												
Ccan_CDP20647	Ccan_CDO97486	Ccan_CDP12186	Ccan_CDO97433		Ccan_CDP15217	Ccan_CDP16546		Ccan_CDO98316			Ccan_CDO99745																																												
Ccan_CDP20651	Ccan_CDP17754	Ccan_CDP10009	Ccan_CDO99500		Ccan_CDP07778	Ccan_CDP05042		Ccan_CDO97773			Ccan_CDP17964																																												
Ccan_CDP20650	Ccan_CDO99950	Ccan_CDP08240	Ccan_CDP00146		Ccan_CDO97702	Ccan_CDP05094		Ccan_CDO98658			Ccan_CDO99712																																												
Ccan_CDP20652	Ccan_CDP05312	Ccan_CDP12251	Ccan_CDO97093		Ccan_CDO99821	Ccan_CDP17972		Ccan_CDP12395			Ccan_CDO99841																																												
Ccan_CDP20653	Ccan_CDP09492	Ccan_CDP12991	Ccan_CDP15516		Ccan_CDP15215	Ccan_CDO99958		Ccan_CDO98655			Ccan_CDO97216																																												
Ccan_CDP20654	Ccan_CDP07674	Ccan_CDP19029	Ccan_CDP08605		Ccan_CDP09468	Ccan_CDP05152		Ccan_CDO98516			Ccan_CDP04921																																												
Ccan_CDP20655	Ccan_CDO96987	Ccan_CDP12160	Ccan_CDP17970		Ccan_CDP15232	Ccan_CDP05341		Ccan_CDO97885			Ccan_CDP09384																																												
Ccan_CDP20656	Ccan_CDP05137	Ccan_CDP08215	Ccan_CDP07781		Ccan_CDP15236	Ccan_CDO97078		Ccan_CDO98174			Ccan_CDP09493																																												
Ccan_CDP20657	Ccan_CDP07760	Ccan_CDP08202	Ccan_CDP05374		Ccan_CDP11179	Ccan_CDP14036		Ccan_CDO98504			Ccan_CDP00130																																												
Ccan_CDP20658	Ccan_CDP09301	Ccan_CDP08264	Ccan_CDP00143		Ccan_CDO98989	Ccan_CDP07712		Ccan_CDO98014			Ccan_CDP09485																																												
Ccan_CDP20659	Ccan_CDO97060	Ccan_CDP07862	Ccan_CDO96738		Ccan_CDP15133	Ccan_CDO99830		Ccan_CDO98662			Ccan_CDP09310																																												
Ccan_CDP17261	Ccan_CDP18222	Ccan_CDP12115	Ccan_CDP05331		Ccan_CDP16812	Ccan_CDP05361		Ccan_CDP13557			Ccan_CDP15217																																												
Ccan_CDP17258	Ccan_CDO99921	Ccan_CDP12093	Ccan_CDO99465		Ccan_CDO98720	Ccan_CDP13889		Ccan_CDP06129			Ccan_CDP07778																																												
Ccan_CDP17267	Ccan_CDP18248	Ccan_CDP08317	Ccan_CDP04908		Ccan_CDO99176	Ccan_CDP05043		Ccan_CDP13563			Ccan_CDO97702																																												
Ccan_CDP17263	Ccan_CDO97185	Ccan_CDP07175	Ccan_CDO97538		Ccan_CDP15104	Ccan_CDO99883		Ccan_CDP05852			Ccan_CDO99821																																												
Ccan_CDP17259	Ccan_CDP09462	Ccan_CDP08348	Ccan_CDO97703		Ccan_CDO98985	Ccan_CDP06836		Ccan_CDP13754			Ccan_CDP16548																																												
Ccan_CDP17262	Ccan_CDO97140	Ccan_CDP07839	Ccan_CDP07753		Ccan_CDP16564	Ccan_CDO99885		Ccan_CDP13678			Ccan_CDP15215																																												
Ccan_CDP17260	Ccan_CDP00015	Ccan_CDP08336	Ccan_CDP08554		Ccan_CDP08066	Ccan_CDP05291		Ccan_CDP06132			Ccan_CDP09468																																												
Ccan_CDP17264	Ccan_CDO96984	Ccan_CDP12165	Ccan_CDP17819		Ccan_CDO99317	Ccan_CDP08853		Ccan_CDP05957			Ccan_CDP15236																																												
Ccan_CDP17265	Ccan_CDO97001	Ccan_CDP14952	Ccan_CDO97577		Ccan_CDO99239	Ccan_CDP05315		Ccan_CDP13733			Ccan_CDP11179																																												
Ccan_CDP17266	Ccan_CDP05192	Ccan_CDP16157	Ccan_CDP13926		Ccan_CDP19081	Ccan_CDP04933		Ccan_CDP06062			Ccan_CDO98989																																												
Ccan_CDP20662	Ccan_CDO99782	Ccan_CDP08187	Ccan_CDP05267		Ccan_CDP15103	Ccan_CDP05254		Ccan_CDP11805			Ccan_CDP16812																																												
Ccan_CDP20664	Ccan_CDO99897	Ccan_CDP08366	Ccan_CDO99894		Ccan_CDO99166	Ccan_CDP05133		Ccan_CDP14814			Ccan_CDO98720																																												
Ccan_CDP20663	Ccan_CDP08531	Ccan_CDP14950	Ccan_CDP08891		Ccan_CDP14668	Ccan_CDP09495		Ccan_CDP05724			Ccan_CDO99381																																												
Ccan_CDP20665	Ccan_CDO99963	Ccan_CDP14938	Ccan_CDO97301		Ccan_CDP16573	Ccan_CDO96999		Ccan_CDP18716			Ccan_CDP15104																																												
Ccan_CDP17269	Ccan_CDO97534	Ccan_CDP12085	Ccan_CDP15198		Ccan_CDP10278	Ccan_CDP05131		Ccan_CDP17865			Ccan_CDO98784																																												
Ccan_CDP17279	Ccan_CDP05363	Ccan_CDP15673	Ccan_CDP17761		Ccan_CDP08079	Ccan_CDO99783		Ccan_CDP13607			Ccan_CDO99065																																												
Ccan_CDP17280	Ccan_CDP17181	Ccan_CDP09865	Ccan_CDO97579		Ccan_CDO99125	Ccan_CDO97244		Ccan_CDP05779			Ccan_CDO99317																																												
Ccan_CDP17270	Ccan_CDP05112	Ccan_CDP12202	Ccan_CDO97370		Ccan_CDO99323	Ccan_CDO97707		Ccan_CDP06174			Ccan_CDO99412																																												
Ccan_CDP17275	Ccan_CDO99758	Ccan_CDP09969	Ccan_CDP09373		Ccan_CDO99325	Ccan_CDO96762		Ccan_CDP11331			Ccan_CDO99239																																												
Ccan_CDP17276	Ccan_CDP00064	Ccan_CDP18485	Ccan_CDP05019		Ccan_CDP19093	Ccan_CDO97700		Ccan_CDP15722			Ccan_CDP19081																																												
Ccan_CDP17271	Ccan_CDP04973	Ccan_CDP09879	Ccan_CDO97678		Ccan_CDO98937	Ccan_CDP13892		Ccan_CDP14697			Ccan_CDP19156																																												
Ccan_CDP17272	Ccan_CDP05333	Ccan_CDP13530	Ccan_CDP00127		Ccan_CDO98889	Ccan_CDP09448		Ccan_CDP06016			Ccan_CDO99166																																												
Ccan_CDP17278	Ccan_CDP05087	Ccan_CDP07867	Ccan_CDO97088		Ccan_CDO99175	Ccan_CDP08846		Ccan_CDP05967			Ccan_CDO99130																																												
Ccan_CDP17277	Ccan_CDP13916	Ccan_CDP14939	Ccan_CDP00142		Ccan_CDO98970	Ccan_CDO99491		Ccan_CDP14806			Ccan_CDP10278																																												
Ccan_CDP17268	Ccan_CDP17220	Ccan_CDP07199	Ccan_CDP20620		Ccan_CDO98855	Ccan_CDP13881		Ccan_CDP16205			Ccan_CDO98841																																												
Ccan_CDP17273	Ccan_CDO97052	Ccan_CDP13453	Ccan_CDO99828		Ccan_CDP19154	Ccan_CDO96949		Ccan_CDP14408			Ccan_CDP08079																																												
Ccan_CDP17274	Ccan_CDP14008	Ccan_CDP09869	Ccan_CDO96982		Ccan_CDO98781	Ccan_CDP05293		Ccan_CDP13580			Ccan_CDO99125																																												
Ccan_CDP17281	Ccan_CDP05373	Ccan_CDP09974	Ccan_CDO99905		Ccan_CDO99089	Ccan_CDO97595		Ccan_CDP16027			Ccan_CDO98937																																												
Ccan_CDP20666	Ccan_CDO97412	Ccan_CDP09936	Ccan_CDO97623		Ccan_CDO98929	Ccan_CDO97356		Ccan_CDP11870			Ccan_CDO99175																																												
Ccan_CDP20669	Ccan_CDP13923	Ccan_CDP11708	Ccan_CDP09350		Ccan_CDP16561	Ccan_CDO97705		Ccan_CDP05740			Ccan_CDO99123																																												
Ccan_CDP20668	Ccan_CDP05282	Ccan_CDP13544	Ccan_CDP08871		Ccan_CDP10883	Ccan_CDP07725		Ccan_CDP05985			Ccan_CDP19147																																												
Ccan_CDP20667	Ccan_CDP15502	Ccan_CDP08360	Ccan_CDP14051		Ccan_CDO99440	Ccan_CDO97309		Ccan_CDP13783			Ccan_CDP19154																																												
Ccan_CDP20671	Ccan_CDP13873	Ccan_CDP04403	Ccan_CDP09500		Ccan_CDO98936	Ccan_CDO99909		Ccan_CDP05963			Ccan_CDO98781																																												
Ccan_CDP20672	Ccan_CDP05391	Ccan_CDP14566	Ccan_CDP05146		Ccan_CDP11132	Ccan_CDO99542		Ccan_CDP05786			Ccan_CDO98735																																												
Ccan_CDP20674	Ccan_CDP05252	Ccan_CDP14502	Ccan_CDO97169		Ccan_CDO99029	Ccan_CDP13891		Ccan_CDP10753			Ccan_CDP14642																																												
Ccan_CDP20673	Ccan_CDO97170	Ccan_CDP04379	Ccan_CDP09402		Ccan_CDP08089	Ccan_CDP00050		Ccan_CDP05822			Ccan_CDO98893																																												
Ccan_CDP20675	Ccan_CDO96903	Ccan_CDP11277	Ccan_CDO97483		Ccan_CDO98694	Ccan_CDO97336		Ccan_CDP05803			Ccan_CDP10883																																												
Ccan_CDP20676	Ccan_CDP08728	Ccan_CDP04294	Ccan_CDP15245		Ccan_CDP03467	Ccan_CDP08867		Ccan_CDP10817			Ccan_CDO99440																																												
Ccan_CDP20677	Ccan_CDO97540	Ccan_CDP11248	Ccan_CDP05032		Ccan_CDO99126	Ccan_CDP00066		Ccan_CDP13667			Ccan_CDP10313																																												
Ccan_CDP20678	Ccan_CDO99557	Ccan_CDP04100	Ccan_CDO99683		Ccan_CDP14675	Ccan_CDP08826		Ccan_CDP05722			Ccan_CDP19089																																												
Ccan_CDP20679	Ccan_CDO99750	Ccan_CDP11242	Ccan_CDP15242		Ccan_CDO99057	Ccan_CDO97433		Ccan_CDP15949			Ccan_CDO98868																																												
Ccan_CDP20681	Ccan_CDO99986	Ccan_CDP04115	Ccan_CDO99745		Ccan_CDO99284	Ccan_CDO99500		Ccan_CDP05756			Ccan_CDO99029																																												
Ccan_CDP20682	Ccan_CDP05314	Ccan_CDP06330	Ccan_CDP17964		Ccan_CDO98973	Ccan_CDP00146		Ccan_CDP10801			Ccan_CDP08089																																												
Ccan_CDP20683	Ccan_CDO97669	Ccan_CDP14521	Ccan_CDO99712		Ccan_CDP14665	Ccan_CDO97093		Ccan_CDP15881			Ccan_CDO98721																																												
Ccan_CDP20684	Ccan_CDO97317	Ccan_CDP04141	Ccan_CDO99841		Ccan_CDP03485	Ccan_CDP15516		Ccan_CDP16026			Ccan_CDO98694																																												
Ccan_CDP20685	Ccan_CDO97694	Ccan_CDP18168	Ccan_CDO97216		Ccan_CDO99443	Ccan_CDP08605		Ccan_CDP05870			Ccan_CDO99126																																												
Ccan_CDP20686	Ccan_CDP17783	Ccan_CDP12625	Ccan_CDP15177		Ccan_CDP11138	Ccan_CDP17970		Ccan_CDP05739			Ccan_CDP14675																																												
Ccan_CDP17382	Ccan_CDP00013	Ccan_CDP14534	Ccan_CDP04921		Ccan_CDO99111	Ccan_CDP07781		Ccan_CDP15915			Ccan_CDO99057																																												
Ccan_CDP17380	Ccan_CDP00028	Ccan_CDP12634	Ccan_CDP09384		Ccan_CDO99010	Ccan_CDP05374		Ccan_CDP18732			Ccan_CDO99284																																												
Ccan_CDP17376	Ccan_CDO97413	Ccan_CDP18169	Ccan_CDP05095		Ccan_CDO98977	Ccan_CDP00143		Ccan_CDP13602			Ccan_CDO99076																																												
Ccan_CDP17374	Ccan_CDP08828	Ccan_CDP04330	Ccan_CDP09493		Ccan_CDP19091	Ccan_CDO97488		Ccan_CDP14778			Ccan_CDO98973																																												
Ccan_CDP17381	Ccan_CDP16434	Ccan_CDP17606	Ccan_CDP00130		Ccan_CDP16815	Ccan_CDO96738		Ccan_CDP13794			Ccan_CDP03485																																												
Ccan_CDP17383	Ccan_CDP08892	Ccan_CDP20501	Ccan_CDP09485		Ccan_CDO98871	Ccan_CDP05331		Ccan_CDP05775			Ccan_CDP08139																																												
Ccan_CDP17375	Ccan_CDO97701	Ccan_CDP12559	Ccan_CDP09310		Ccan_CDP10036	Ccan_CDP04908		Ccan_CDP11353			Ccan_CDO99419																																												
Ccan_CDP17377	Ccan_CDP00100	Ccan_CDP04327	Ccan_CDP15217		Ccan_CDO98842	Ccan_CDO97538		Ccan_CDP14742			Ccan_CDO99443																																												
Ccan_CDP17379	Ccan_CDP14065	Ccan_CDP04544	Ccan_CDP07778		Ccan_CDP10023	Ccan_CDO97703		Ccan_CDP06154			Ccan_CDO99111																																												
Ccan_CDP20687	Ccan_CDO97383	Ccan_CDP19007	Ccan_CDO97702		Ccan_CDP10034	Ccan_CDP07753		Ccan_CDP13555			Ccan_CDP08004																																												
Ccan_CDP20688	Ccan_CDO99502	Ccan_CDP04259	Ccan_CDO99821		Ccan_CDO99356	Ccan_CDP08554		Ccan_CDP06073			Ccan_CDO98977																																												
Ccan_CDP20689	Ccan_CDP04958	Ccan_CDP04367	Ccan_CDP16548		Ccan_CDO99246	Ccan_CDP17819		Ccan_CDP13709			Ccan_CDP16815																																												
Ccan_CDP20692	Ccan_CDP07627	Ccan_CDP11241	Ccan_CDP15215		Ccan_CDP19158	Ccan_CDO97577		Ccan_CDP06122			Ccan_CDO99391																																												
Ccan_CDP20695	Ccan_CDO99851	Ccan_CDP12599	Ccan_CDP09468		Ccan_CDP14653	Ccan_CDP13926		Ccan_CDP14732			Ccan_CDP10036																																												
Ccan_CDP20696	Ccan_CDO97371	Ccan_CDP04176	Ccan_CDP15236		Ccan_CDO99418	Ccan_CDO99924		Ccan_CDP14815			Ccan_CDO98842																																												
Ccan_CDP20697	Ccan_CDP00057	Ccan_CDP12632	Ccan_CDP11179		Ccan_CDO99162	Ccan_CDP05267		Ccan_CDP05701			Ccan_CDP10023																																												
Ccan_CDP20698	Ccan_CDP05035	Ccan_CDP11297	Ccan_CDO98989		Ccan_CDP03464	Ccan_CDP08891		Ccan_CDP06103			Ccan_CDP19151																																												
Ccan_CDP20699	Ccan_CDP08758	Ccan_CDP06291	Ccan_CDP16812		Ccan_CDO98924	Ccan_CDO97301		Ccan_CDP11909			Ccan_CDO98768																																												
Ccan_CDP20700	Ccan_CDO97334	Ccan_CDP18175	Ccan_CDO98720		Ccan_CDO99062	Ccan_CDP15198		Ccan_CDP13804			Ccan_CDP10034																																												
Ccan_CDP17407	Ccan_CDO97535	Ccan_CDP06336	Ccan_CDO99381		Ccan_CDP10832	Ccan_CDP17761		Ccan_CDP13735			Ccan_CDP08123																																												
Ccan_CDP17416	Ccan_CDO97450	Ccan_CDP06328	Ccan_CDP15104		Ccan_CDO98688	Ccan_CDO97579		Ccan_CDP15895			Ccan_CDO99356																																												
Ccan_CDP17431	Ccan_CDO97559	Ccan_CDP04402	Ccan_CDO98784		Ccan_CDO99144	Ccan_CDO97370		Ccan_CDP06074			Ccan_CDP19087																																												
Ccan_CDP17428	Ccan_CDP05206	Ccan_CDP14482	Ccan_CDO99065		Ccan_CDO98791	Ccan_CDP09373		Ccan_CDP13577			Ccan_CDO98844																																												
Ccan_CDP17414	Ccan_CDP07638	Ccan_CDP05641	Ccan_CDP08066		Ccan_CDP19163	Ccan_CDP05019		Ccan_CDP05912			Ccan_CDP14653																																												
Ccan_CDP17426	Ccan_CDP08616	Ccan_CDP06329	Ccan_CDO99317		Ccan_CDO99458	Ccan_CDP16534		Ccan_CDP15918			Ccan_CDO98924																																												
Ccan_CDP17430	Ccan_CDO99475	Ccan_CDP11275	Ccan_CDO99412		Ccan_CDP08001	Ccan_CDO97678		Ccan_CDP05919			Ccan_CDO99062																																												
Ccan_CDP17410	Ccan_CDO97308	Ccan_CDP04187	Ccan_CDO99239		Ccan_CDO98829	Ccan_CDP00127		Ccan_CDP13573			Ccan_CDP08012																																												
Ccan_CDP17435	Ccan_CDO97468	Ccan_CDP18167	Ccan_CDP19081		Ccan_CDO99119	Ccan_CDO97088		Ccan_CDP13727			Ccan_CDO99084																																												
Ccan_CDP17413	Ccan_CDO97255	Ccan_CDP04151	Ccan_CDP19156		Ccan_CDO99310	Ccan_CDP00142		Ccan_CDP15966			Ccan_CDO98688																																												
Ccan_CDP17411	Ccan_CDP18249	Ccan_CDP04435	Ccan_CDO99166		Ccan_CDP16551	Ccan_CDP20620		Ccan_CDP05821			Ccan_CDO99144																																												
Ccan_CDP17406	Ccan_CDO97443	Ccan_CDP04520	Ccan_CDO99130		Ccan_CDP10860	Ccan_CDO99828		Ccan_CDP15953			Ccan_CDP16585																																												
Ccan_CDP17419	Ccan_CDO99520	Ccan_CDP17311	Ccan_CDP10278		Ccan_CDO99312	Ccan_CDO96982		Ccan_CDP11321			Ccan_CDO99322																																												
Ccan_CDP17417	Ccan_CDO99637	Ccan_CDP11249	Ccan_CDO98841		Ccan_CDO98907	Ccan_CDP04910		Ccan_CDP11326			Ccan_CDO98913																																												
Ccan_CDP17429	Ccan_CDO97342	Ccan_CDP07298	Ccan_CDP08079		Ccan_CDO99385	Ccan_CDO96965		Ccan_CDP14696			Ccan_CDO99458																																												
Ccan_CDP17432	Ccan_CDO99700	Ccan_CDP11977	Ccan_CDO99125		Ccan_CDO99061	Ccan_CDP07772		Ccan_CDP11339			Ccan_CDP08001																																												
Ccan_CDP17415	Ccan_CDP13922	Ccan_CDP10950	Ccan_CDO99175		Ccan_CDP10046	Ccan_CDO99905		Ccan_CDP10427			Ccan_CDO98829																																												
