Not-organelle-targeted	Organelle-targeted	Organelle-targeted_Interacting	Organelle-targeted_Non-interacting	Enzyme_Complexes	Mitochondria-targeted	Plastid-targeted	Mitochondria-targeted_Interacting	Mitochondria-targeted_Non-interacting	Mitochondria_Enzyme_Complexes	Plastid-targeted_Interacting	Plastid-targeted_Non-interacting	Plastid_Enzyme_Complexes	mt-DNA_RRR	mt-Mito_TAT	mt-Mitoribosome	mt-Mitoribosome;Large_Subunit	mt-Mitoribosome;Small_Subunit	mt-OXPHOS	mt-OXPHOS;Complex_I	mt-OXPHOS;Complex_III	mt-OXPHOS;Complex_IV	mt-OXPHOS;Complex_V	mt-PPR	mt-Transcription_and_Transcript_Maturation	mt-Transcription_and_Transcript_Maturation;Intron_Splicing	mt-Transcription_and_Transcript_Maturation;RNA_Polymerase	mt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	mt-Transcription_and_Transcript_Maturation;mTERF	mt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	mt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	mt-tRNA_Aminoacylation	pt-ACCase	pt-CLP	pt-Chlororibosome	pt-Chlororibosome;Large_Subunit	pt-Chlororibosome;Small_Subunit	pt-DNA_RRR	pt-PPR	pt-Photosynthesis	pt-Photosynthesis;ATP_Synthase	pt-Photosynthesis;Cytochrome_b6f	pt-Photosynthesis;NDH	pt-Photosynthesis;PSI	pt-Photosynthesis;PSII	pt-Photosynthesis;Rubisco	pt-Transcription_and_Transcript_Maturation	pt-Transcription_and_Transcript_Maturation;Intron_Splicing	pt-Transcription_and_Transcript_Maturation;RNA_Polymerase	pt-Transcription_and_Transcript_Maturation;Sigma_Factor	pt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	pt-Transcription_and_Transcript_Maturation;mTERF	pt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	pt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	pt-tRNA_Aminoacylation
Cara_E_LOC113700508_rna53870																																																							
Cara_E_LOC113700507_rna53296																																																							
Cara_E_LOC113700506_rna53863																																																							
Cara_E_LOC113700505_rna53817																																																							
Cara_E_LOC113700504_rna53889																																																							
Cara_E_LOC113700503_rna4138																																																							
Cara_E_LOC113700501_rna53890																																																							
Cara_E_LOC113700500_rna53886																																																							
Cara_E_LOC113695969_rna45429																																																							
Cara_E_LOC113695960_rna6512																																																							
Cara_E_LOC113695961_rna45098																																																							
Cara_E_LOC113695962_rna46228																																																							
Cara_E_LOC113695963_rna48162																																																							
Cara_E_LOC113695964_rna46596																																																							
Cara_E_LOC113695965_rna6514																																																							
Cara_E_LOC113695967_rna45143																																																							
Cara_E_LOC113711026_rna68304																																																							
Cara_E_LOC113711027_rna66595																																																							
Cara_E_LOC113710568_rna65806																																																							
Cara_E_LOC113710569_rna64339																																																							
Cara_E_LOC113710564_rna66152																																																							
Cara_E_LOC113710565_rna66157																																																							
Cara_E_LOC113710566_rna64217																																																							
Cara_E_LOC113710561_rna65097																																																							
Cara_E_LOC113710563_rna66155																																																							
Cara_E_LOC113712058_rna6552																																																							
Cara_E_LOC113712059_rna67607																																																							
Cara_E_LOC113712052_rna69205																																																							
Cara_E_LOC113712053_rna67328																																																							
Cara_E_LOC113712050_rna6549																																																							
Cara_E_LOC113712051_rna68824																																																							
Cara_E_LOC113712056_rna67330																																																							
Cara_E_LOC113712057_rna67208																																																							
Cara_E_LOC113712054_rna66655																																																							
Cara_E_LOC113712055_rna67653																																																							
Cara_E_LOC113696017_rna47726																																																							
Cara_E_LOC113688616_rna35700																																																							
Cara_E_LOC113715882_rna7169																																																							
Cara_E_LOC113688617_rna3823																																																							
Cara_E_LOC113690250_rna3939																																																							
Cara_E_LOC113741712_rna33490																																																							
Cara_E_LOC113703939_rna58210																																																							
Cara_E_LOC113700612_rna4167																																																							
Cara_E_LOC113709458_rna64348																																																							
Cara_E_LOC113709459_rna64349																																																							
Cara_E_LOC113709452_rna65138																																																							
Cara_E_LOC113709453_rna65598																																																							
Cara_E_LOC113709450_rna65503																																																							
Cara_E_LOC113709456_rna65897																																																							
Cara_E_LOC113709457_rna64350																																																							
Cara_E_LOC113709454_rna6097																																																							
Cara_E_LOC113690922_rna4166																																																							
Cara_E_LOC113709543_rna65311																																																							
Cara_E_LOC113715318_rna7077																																																							
Cara_E_LOC113718599_rna77019																																																							
Cara_E_LOC113718598_rna77018																																																							
Cara_E_LOC113718591_rna76934																																																							
Cara_E_LOC113718590_rna76930																																																							
Cara_E_LOC113718593_rna76947																																																							
Cara_E_LOC113718592_rna76944																																																							
Cara_E_LOC113718595_rna76973																																																							
Cara_E_LOC113718594_rna76967																																																							
Cara_E_LOC113718597_rna7628																																																							
Cara_E_LOC113718596_rna76985																																																							
Cara_E_LOC113732914_rna20997																																																							
Cara_E_LOC113688445_rna34329																																																							
Cara_E_LOC113729230_rna20272																																																							
Cara_E_LOC113700652_rna54664																																																							
Cara_E_LOC113700650_rna54658																																																							
Cara_E_LOC113692270_rna4400																																																							
Cara_E_LOC113692278_rna4402																																																							
Cara_E_LOC113729235_rna20290																																																							
Cara_E_LOC113717815_rna7496																																																							
Cara_E_LOC113717814_rna77339																																																							
Cara_E_LOC113717816_rna75438																																																							
Cara_E_LOC113717811_rna77437																																																							
Cara_E_LOC113717810_rna77516																																																							
Cara_E_LOC113717812_rna76777																																																							
Cara_E_LOC113729237_rna20292																																																							
Cara_E_LOC113717819_rna77614																																																							
Cara_E_LOC113717818_rna77615																																																							
Cara_E_LOC113732919_rna21004																																																							
Cara_E_LOC113732918_rna21001																																																							
Cara_E_LOC113731843_rna18484																																																							
Cara_E_LOC113731840_rna18468																																																							
Cara_E_LOC113731846_rna18488																																																							
Cara_E_LOC113731844_rna18485																																																							
Cara_E_LOC113731849_rna18492																																																							
Cara_E_LOC113730463_rna15889																																																							
Cara_E_LOC113730462_rna15888																																																							
Cara_E_LOC113730461_rna15885																																																							
Cara_E_LOC113730460_rna15879																																																							
Cara_E_LOC113730467_rna15894																																																							
Cara_E_LOC113730466_rna15892																																																							
Cara_E_LOC113730465_rna15891																																																							
Cara_E_LOC113730464_rna15890																																																							
Cara_E_LOC113730469_rna15899																																																							
Cara_E_LOC113730468_rna15896																																																							
Cara_E_LOC113731599_rna18052																																																							
Cara_E_LOC113731590_rna18041																																																							
Cara_E_LOC113731591_rna18042																																																							
Cara_E_LOC113731594_rna18048																																																							
Cara_E_LOC113731595_rna18047																																																							
Cara_E_LOC113731597_rna18051																																																							
Cara_E_LOC113689362_rna5101																																																							
Cara_E_LOC113701904_rna53759																																																							
Cara_E_LOC113701906_rna53688																																																							
Cara_E_LOC113701907_rna53689																																																							
Cara_E_LOC113701900_rna52862																																																							
Cara_E_LOC113701901_rna53555																																																							
Cara_E_LOC113701903_rna54242																																																							
Cara_E_LOC113701908_rna55607																																																							
Cara_E_LOC113701909_rna4597																																																							
Cara_E_LOC113731338_rna17597																																																							
Cara_E_LOC113731335_rna17591																																																							
Cara_E_LOC113731336_rna17593																																																							
Cara_E_LOC113731337_rna17596																																																							
Cara_E_LOC113731330_rna17581																																																							
Cara_E_LOC113731333_rna17588																																																							
Cara_E_LOC113707420_rna5751																																																							
Cara_E_LOC113737859_rna25237																																																							
Cara_E_LOC113737858_rna25615																																																							
Cara_E_LOC113737852_rna27343																																																							
Cara_E_LOC113737851_rna26839																																																							
Cara_E_LOC113717798_rna77093																																																							
Cara_E_LOC113717799_rna75968																																																							
Cara_E_LOC113718568_rna76831																																																							
Cara_E_LOC113729584_rna18258																																																							
Cara_E_LOC113717797_rna76435																																																							
Cara_E_LOC113712424_rna68024																																																							
Cara_E_LOC113712423_rna68028																																																							
Cara_E_LOC113712422_rna66270																																																							
Cara_E_LOC113712421_rna66418																																																							
Cara_E_LOC113729581_rna17022																																																							
Cara_E_LOC113737278_rna26474																																																							
Cara_E_LOC113737277_rna26473																																																							
Cara_E_LOC113737276_rna26472																																																							
Cara_E_LOC113737275_rna26469																																																							
Cara_E_LOC113737274_rna26452																																																							
Cara_E_LOC113737273_rna26451																																																							
Cara_E_LOC113737271_rna26441																																																							
Cara_E_LOC113737270_rna26440																																																							
Cara_E_LOC113729589_rna19050																																																							
Cara_E_LOC113705374_rna5379																																																							
Cara_E_LOC113704424_rna56232																																																							
Cara_E_LOC113704425_rna56233																																																							
Cara_E_LOC113704427_rna56257																																																							
Cara_E_LOC113704420_rna56227																																																							
Cara_E_LOC113704421_rna56228																																																							
Cara_E_LOC113704422_rna56229																																																							
Cara_E_LOC113703431_rna55662																																																							
Cara_E_LOC113704428_rna56258																																																							
Cara_E_LOC113704429_rna56260																																																							
Cara_E_LOC113703438_rna57209																																																							
Cara_E_LOC113732735_rna20609																																																							
Cara_E_LOC113732734_rna20608																																																							
Cara_E_LOC113732737_rna20621																																																							
Cara_E_LOC113732736_rna20616																																																							
Cara_E_LOC113732731_rna20598																																																							
Cara_E_LOC113732730_rna20590																																																							
Cara_E_LOC113732733_rna20607																																																							
Cara_E_LOC113732732_rna20604																																																							
Cara_E_LOC113704645_rna56946																																																							
Cara_E_LOC113704640_rna5261																																																							
Cara_E_LOC113703610_rna58725																																																							
Cara_E_LOC113701289_rna52636																																																							
Cara_E_LOC113701288_rna53928																																																							
Cara_E_LOC113701286_rna54554																																																							
Cara_E_LOC113701285_rna4395																																																							
Cara_E_LOC113701283_rna54562																																																							
Cara_E_LOC113701282_rna53140																																																							
Cara_E_LOC113736613_rna25567																																																							
Cara_E_LOC113731642_rna18118																																																							
Cara_E_LOC113702746_rna57753																																																							
Cara_E_LOC113702743_rna57647																																																							
Cara_E_LOC113702741_rna58417																																																							
Cara_E_LOC113702740_rna57790																																																							
Cara_E_LOC113702749_rna56052																																																							
Cara_E_LOC113701135_rna53405																																																							
Cara_E_LOC113701134_rna52695																																																							
Cara_E_LOC113701137_rna55055																																																							
Cara_E_LOC113701132_rna54899																																																							
Cara_E_LOC113710186_rna65903																																																							
Cara_E_LOC113701139_rna53002																																																							
Cara_E_LOC113712978_rna69233																																																							
Cara_E_LOC113700428_rna55449																																																							
Cara_E_LOC113700429_rna52969																																																							
Cara_E_LOC113688779_rna4165																																																							
Cara_E_LOC113711762_rna67040																																																							
Cara_E_LOC113711765_rna6505																																																							
Cara_E_LOC113711764_rna67538																																																							
Cara_E_LOC113711767_rna68867																																																							
Cara_E_LOC113711766_rna68886																																																							
Cara_E_LOC113700420_rna54913																																																							
Cara_E_LOC113688772_rna4108																																																							
Cara_E_LOC113700422_rna52897																																																							
Cara_E_LOC113700423_rna4110																																																							
Cara_E_LOC113700424_rna54614																																																							
Cara_E_LOC113700425_rna54747																																																							
Cara_E_LOC113700426_rna54187																																																							
Cara_E_LOC113700427_rna55232																																																							
Cara_E_LOC113712976_rna68317																																																							
Cara_E_LOC113688035_rna36341																																																							
Cara_E_LOC113729318_rna20524																																																							
Cara_E_LOC113729313_rna20497																																																							
Cara_E_LOC113729312_rna20496																																																							
Cara_E_LOC113729311_rna20480																																																							
Cara_E_LOC113729317_rna20522																																																							
Cara_E_LOC113729316_rna20511																																																							
Cara_E_LOC113729314_rna20498																																																							
Cara_E_LOC113740914_rna33400																																																							
Cara_E_LOC113740916_rna33410																																																							
Cara_E_LOC113740917_rna33412																																																							
Cara_E_LOC113740910_rna33396																																																							
Cara_E_LOC113740911_rna33397																																																							
Cara_E_LOC113740913_rna33399																																																							
Cara_E_LOC113740918_rna33413																																																							
Cara_E_LOC113688199_rna36855																																																							
Cara_E_LOC113688198_rna36837																																																							
Cara_E_LOC113688197_rna36856																																																							
Cara_E_LOC113688195_rna3600																																																							
Cara_E_LOC113688192_rna36857																																																							
Cara_E_LOC113688190_rna34588																																																							
Cara_E_LOC113712522_rna66264																																																							
Cara_E_LOC113712523_rna68084																																																							
Cara_E_LOC113712520_rna66254																																																							
Cara_E_LOC113712521_rna66255																																																							
Cara_E_LOC113712527_rna6633																																																							
Cara_E_LOC113712524_rna66756																																																							
Cara_E_LOC113712525_rna66758																																																							
Cara_E_LOC113693818_rna4849																																																							
Cara_E_LOC113712529_rna66734																																																							
Cara_E_LOC113716233_rna7235																																																							
Cara_E_LOC113703191_rna57421																																																							
Cara_E_LOC113703190_rna56757																																																							
Cara_E_LOC113689828_rna6504																																																							
Cara_E_LOC113703197_rna57311																																																							
Cara_E_LOC113703196_rna57310																																																							
Cara_E_LOC113743753_rna36529																																																							
Cara_E_LOC113743757_rna35323																																																							
Cara_E_LOC113743756_rna36136																																																							
Cara_E_LOC113743754_rna36763																																																							
Cara_E_LOC113743758_rna35743																																																							
Cara_E_LOC113695318_rna44706																																																							
Cara_E_LOC113695311_rna45658																																																							
Cara_E_LOC113695317_rna5720																																																							
Cara_E_LOC113695316_rna47480																																																							
Cara_E_LOC113695315_rna45695																																																							
Cara_E_LOC113695314_rna48572																																																							
Cara_E_LOC113736843_rna25944																																																							
Cara_E_LOC113736840_rna25687																																																							
Cara_E_LOC113736847_rna26955																																																							
Cara_E_LOC113736845_rna27625																																																							
Cara_E_LOC113736849_rna25418																																																							
Cara_E_LOC113736848_rna25955																																																							
Cara_E_LOC113728592_rna17042																																																							
Cara_E_LOC113728593_rna17043																																																							
Cara_E_LOC113728590_rna17040																																																							
Cara_E_LOC113728591_rna17041																																																							
Cara_E_LOC113728596_rna17046																																																							
Cara_E_LOC113728597_rna17047																																																							
Cara_E_LOC113728594_rna17044																																																							
Cara_E_LOC113728598_rna17048																																																							
Cara_E_LOC113728599_rna17049																																																							
Cara_E_LOC113710968_rna67254																																																							
Cara_E_LOC113710969_rna6358																																																							
Cara_E_LOC113710962_rna66751																																																							
Cara_E_LOC113710965_rna67643																																																							
Cara_E_LOC113710967_rna69218																																																							
Cara_E_LOC113742408_rna31130																																																							
Cara_E_LOC113742409_rna31882																																																							
Cara_E_LOC113742404_rna31110																																																							
Cara_E_LOC113742405_rna31121																																																							
Cara_E_LOC113742406_rna31122																																																							
Cara_E_LOC113742407_rna31123																																																							
Cara_E_LOC113742401_rna31104																																																							
Cara_E_LOC113742402_rna31106																																																							
Cara_E_LOC113741669_rna31414																																																							
Cara_E_LOC113741660_rna33861																																																							
Cara_E_LOC113741662_rna33992																																																							
Cara_E_LOC113741665_rna33529																																																							
Cara_E_LOC113741664_rna32350																																																							
Cara_E_LOC113741667_rna31487																																																							
Cara_E_LOC113741666_rna33714																																																							
Cara_E_LOC113709122_rna6037																																																							
Cara_E_LOC113697220_rna47440																																																							
Cara_E_LOC113697223_rna3388																																																							
Cara_E_LOC113697222_rna47046																																																							
Cara_E_LOC113697225_rna44900																																																							
Cara_E_LOC113697227_rna47016																																																							
Cara_E_LOC113697226_rna47104																																																							
Cara_E_LOC113697229_rna45460																																																							
Cara_E_LOC113697228_rna47350																																																							
Cara_E_LOC113696573_rna47602																																																							
Cara_E_LOC113696570_rna47598																																																							
Cara_E_LOC113696571_rna47600																																																							
Cara_E_LOC113696574_rna47605																																																							
Cara_E_LOC113696575_rna47606																																																							
Cara_E_LOC113696578_rna47637																																																							
Cara_E_LOC113729883_rna14809																																																							
Cara_E_LOC113729882_rna14808																																																							
Cara_E_LOC113729880_rna14804																																																							
Cara_E_LOC113729887_rna14813																																																							
Cara_E_LOC113729886_rna14820																																																							
Cara_E_LOC113729885_rna14810																																																							
Cara_E_LOC113729884_rna14821																																																							
Cara_E_LOC113694592_rna47738																																																							
Cara_E_LOC113694593_rna46902																																																							
Cara_E_LOC113694590_rna45638																																																							
Cara_E_LOC113694591_rna45995																																																							
Cara_E_LOC113694597_rna47599																																																							
Cara_E_LOC113694594_rna5184																																																							
Cara_E_LOC113694598_rna47076																																																							
Cara_E_LOC113694599_rna48158																																																							
Cara_E_LOC113697485_rna48013																																																							
Cara_E_LOC113697484_rna44639																																																							
Cara_E_LOC113697487_rna45084																																																							
Cara_E_LOC113697486_rna48500																																																							
Cara_E_LOC113697481_rna46911																																																							
Cara_E_LOC113697483_rna3438																																																							
Cara_E_LOC113697489_rna47036																																																							
Cara_E_LOC113695883_rna45925																																																							
Cara_E_LOC113695882_rna6394																																																							
Cara_E_LOC113695881_rna48342																																																							
Cara_E_LOC113695880_rna47564																																																							
Cara_E_LOC113695886_rna45567																																																							
Cara_E_LOC113695885_rna45541																																																							
Cara_E_LOC113695884_rna47752																																																							
Cara_E_LOC113695889_rna44832																																																							
Cara_E_LOC113695888_rna6417																																																							
Cara_E_LOC113696688_rna47890																																																							
Cara_E_LOC113696689_rna47892																																																							
Cara_E_LOC113696680_rna47876																																																							
Cara_E_LOC113696681_rna47877																																																							
Cara_E_LOC113696682_rna47879																																																							
Cara_E_LOC113696683_rna47880																																																							
Cara_E_LOC113696684_rna3283																																																							
Cara_E_LOC113696685_rna47887																																																							
Cara_E_LOC113696686_rna47888																																																							
Cara_E_LOC113696687_rna47889																																																							
Cara_E_LOC113728868_rna19259																																																							
Cara_E_LOC113728869_rna19260																																																							
Cara_E_LOC113728860_rna19235																																																							
Cara_E_LOC113728861_rna19236																																																							
Cara_E_LOC113728866_rna19256																																																							
Cara_E_LOC113728867_rna19257																																																							
Cara_E_LOC113728864_rna19252																																																							
Cara_E_LOC113698357_rna3609																																																							
Cara_E_LOC113715927_rna7183																																																							
Cara_E_LOC113715922_rna7180																																																							
Cara_E_LOC113694868_rna44781																																																							
Cara_E_LOC113694862_rna46997																																																							
Cara_E_LOC113694860_rna5257																																																							
Cara_E_LOC113694866_rna47915																																																							
Cara_E_LOC113694867_rna45908																																																							
Cara_E_LOC113694865_rna48130																																																							
Cara_E_LOC113696089_rna45862																																																							
Cara_E_LOC113691334_rna4234																																																							
Cara_E_LOC113711093_rna68857																																																							
Cara_E_LOC113712219_rna66274																																																							
Cara_E_LOC113696080_rna46015																																																							
Cara_E_LOC113700358_rna4090																																																							
Cara_E_LOC113700359_rna52716																																																							
Cara_E_LOC113717277_rna7416																																																							
Cara_E_LOC113741788_rna33318																																																							
Cara_E_LOC113741789_rna31027																																																							
Cara_E_LOC113700352_rna55579																																																							
Cara_E_LOC113741782_rna32667																																																							
Cara_E_LOC113700357_rna54638																																																							
Cara_E_LOC113741780_rna33552																																																							
Cara_E_LOC113700355_rna55137																																																							
Cara_E_LOC113718146_rna75416																																																							
Cara_E_LOC113718147_rna75420																																																							
Cara_E_LOC113718144_rna75368																																																							
Cara_E_LOC113718145_rna75388																																																							
Cara_E_LOC113718142_rna75359																																																							
Cara_E_LOC113718143_rna75361																																																							
Cara_E_LOC113718140_rna75357																																																							
Cara_E_LOC113718148_rna75450																																																							
Cara_E_LOC113718149_rna7558																																																							
Cara_E_LOC113717737_rna76599																																																							
Cara_E_LOC113696968_rna47022																																																							
Cara_E_LOC113743029_rna31042																																																							
Cara_E_LOC113743028_rna31043																																																							
Cara_E_LOC113717730_rna76843																																																							
Cara_E_LOC113719237_rna76293																																																							
Cara_E_LOC113719235_rna76118																																																							
Cara_E_LOC113719234_rna77551																																																							
Cara_E_LOC113719233_rna7742																																																							
Cara_E_LOC113719232_rna77309																																																							
Cara_E_LOC113719231_rna77310																																																							
Cara_E_LOC113719230_rna76589																																																							
Cara_E_LOC113719239_rna77192																																																							
Cara_E_LOC113743020_rna33261																																																							
Cara_E_LOC113743023_rna33962																																																							
Cara_E_LOC113699564_rna3908																																																							
Cara_E_LOC113743025_rna33873																																																							
Cara_E_LOC113743027_rna31216																																																							
Cara_E_LOC113743026_rna32715																																																							
Cara_E_LOC113710031_rna65727																																																							
Cara_E_LOC113729063_rna19944																																																							
Cara_E_LOC113730931_rna16793																																																							
Cara_E_LOC113730932_rna16794																																																							
Cara_E_LOC113701221_rna54298																																																							
Cara_E_LOC113701220_rna54301																																																							
Cara_E_LOC113730936_rna16813																																																							
Cara_E_LOC113701715_rna54106																																																							
Cara_E_LOC113701714_rna53490																																																							
Cara_E_LOC113701717_rna53368																																																							
Cara_E_LOC113701713_rna53316																																																							
Cara_E_LOC113701712_rna53317																																																							
Cara_E_LOC113701719_rna54022																																																							
Cara_E_LOC113707381_rna5743																																																							
Cara_E_LOC113743820_rna34347																																																							
Cara_E_LOC113743823_rna34352																																																							
Cara_E_LOC113743822_rna34351																																																							
Cara_E_LOC113743825_rna34355																																																							
Cara_E_LOC113743824_rna34354																																																							
Cara_E_LOC113743826_rna34356																																																							
Cara_E_LOC113743829_rna34358																																																							
Cara_E_LOC113743828_rna34357																																																							
Cara_E_LOC113736319_rna26360																																																							
Cara_E_LOC113736318_rna26350																																																							
Cara_E_LOC113736317_rna26348																																																							
Cara_E_LOC113736316_rna26345																																																							
Cara_E_LOC113736315_rna26332																																																							
Cara_E_LOC113736314_rna26322																																																							
Cara_E_LOC113736313_rna26327																																																							
Cara_E_LOC113736312_rna26316																																																							
Cara_E_LOC113736311_rna26314																																																							
Cara_E_LOC113736310_rna26310																																																							
Cara_E_LOC113707657_rna5783																																																							
Cara_E_LOC113700396_rna54249																																																							
Cara_E_LOC113700397_rna54470																																																							
Cara_E_LOC113700394_rna53171																																																							
Cara_E_LOC113700395_rna53309																																																							
Cara_E_LOC113700392_rna54933																																																							
Cara_E_LOC113700390_rna53570																																																							
Cara_E_LOC113700399_rna53120																																																							
Cara_E_LOC113733369_rna21904																																																							
Cara_E_LOC113733368_rna21898																																																							
Cara_E_LOC113733364_rna21890																																																							
Cara_E_LOC113733367_rna21893																																																							
Cara_E_LOC113733366_rna21888																																																							
Cara_E_LOC113733361_rna21885																																																							
Cara_E_LOC113733360_rna21884																																																							
Cara_E_LOC113733363_rna21895																																																							
Cara_E_LOC113733362_rna21886																																																							
Cara_E_LOC113733099_rna21358																																																							
Cara_E_LOC113733098_rna21355																																																							
Cara_E_LOC113716816_rna7327																																																							
Cara_E_LOC113733093_rna21348																																																							
Cara_E_LOC113733091_rna21347																																																							
Cara_E_LOC113733090_rna21346																																																							
Cara_E_LOC113733097_rna21354																																																							
Cara_E_LOC113733096_rna21353																																																							
Cara_E_LOC113733095_rna21352																																																							
Cara_E_LOC113733094_rna21351																																																							
Cara_E_LOC113708548_rna5933																																																							
Cara_E_LOC113706529_rna5576																																																							
Cara_E_LOC113742888_rna33764																																																							
Cara_E_LOC113742889_rna33862																																																							
Cara_E_LOC113742882_rna32364																																																							
Cara_E_LOC113742883_rna31069																																																							
Cara_E_LOC113742885_rna33728																																																							
Cara_E_LOC113742886_rna32158																																																							
Cara_E_LOC113704674_rna56997																																																							
Cara_E_LOC113710319_rna65281																																																							
Cara_E_LOC113710318_rna64341																																																							
Cara_E_LOC113704671_rna56996																																																							
Cara_E_LOC113704670_rna56994																																																							
Cara_E_LOC113704673_rna5270																																																							
Cara_E_LOC113710313_rna6254																																																							
Cara_E_LOC113710312_rna64976																																																							
Cara_E_LOC113710311_rna66169																																																							
Cara_E_LOC113710317_rna65137																																																							
Cara_E_LOC113704678_rna57002																																																							
Cara_E_LOC113710315_rna64249																																																							
Cara_E_LOC113710314_rna64248																																																							
Cara_E_LOC113732949_rna21062																																																							
Cara_E_LOC113732946_rna21055																																																							
Cara_E_LOC113732942_rna21048																																																							
Cara_E_LOC113732943_rna21049																																																							
Cara_E_LOC113732940_rna21046																																																							
Cara_E_LOC113732941_rna21047																																																							
Cara_E_LOC113710139_rna66036																																																							
Cara_E_LOC113710138_rna66016																																																							
Cara_E_LOC113710136_rna66015																																																							
Cara_E_LOC113710135_rna66014																																																							
Cara_E_LOC113710133_rna6210																																																							
Cara_E_LOC113710132_rna66012																																																							
Cara_E_LOC113710131_rna66007																																																							
Cara_E_LOC113710130_rna66006																																																							
Cara_E_LOC113711044_rna66874																																																							
Cara_E_LOC113711045_rna6370																																																							
Cara_E_LOC113711046_rna68011																																																							
Cara_E_LOC113711047_rna66406																																																							
Cara_E_LOC113711040_rna68694																																																							
Cara_E_LOC113711042_rna67251																																																							
Cara_E_LOC113711049_rna68615																																																							
Cara_E_LOC113712223_rna66293																																																							
Cara_E_LOC113712222_rna66277																																																							
Cara_E_LOC113712224_rna68331																																																							
Cara_E_LOC113712226_rna67456																																																							
Cara_E_LOC113712229_rna6576																																																							
Cara_E_LOC113712228_rna68220																																																							
Cara_E_LOC113711592_rna69014																																																							
Cara_E_LOC113711593_rna69016																																																							
Cara_E_LOC113711590_rna69012																																																							
Cara_E_LOC113711591_rna69013																																																							
Cara_E_LOC113711596_rna69038																																																							
Cara_E_LOC113711597_rna69039																																																							
Cara_E_LOC113711594_rna69022																																																							
Cara_E_LOC113711595_rna69031																																																							
Cara_E_LOC113729296_rna20442																																																							
Cara_E_LOC113711598_rna69041																																																							
Cara_E_LOC113729295_rna20420																																																							
Cara_E_LOC113729292_rna20412																																																							
Cara_E_LOC113729291_rna20411																																																							
Cara_E_LOC113709621_rna66125																																																							
Cara_E_LOC113709625_rna64225																																																							
Cara_E_LOC113709624_rna64764																																																							
Cara_E_LOC113709627_rna65368																																																							
Cara_E_LOC113709626_rna66038																																																							
Cara_E_LOC113709629_rna64361																																																							
Cara_E_LOC113717935_rna77786																																																							
Cara_E_LOC113712487_rna68470																																																							
Cara_E_LOC113712480_rna6625																																																							
Cara_E_LOC113712482_rna67161																																																							
Cara_E_LOC113712489_rna66709																																																							
Cara_E_LOC113712488_rna66452																																																							
Cara_E_LOC113710881_rna67831																																																							
Cara_E_LOC113710880_rna6341																																																							
Cara_E_LOC113710887_rna67245																																																							
Cara_E_LOC113710885_rna67437																																																							
Cara_E_LOC113710888_rna67248																																																							
Cara_E_LOC113695298_rna47988																																																							
